120
7140
7140	7140
43	29	41.0	65.0
43	30	71.0	35.0
43	31	72.0	34.0
43	32	36.0	70.0
43	33	59.0	47.0
43	34	74.0	32.0
43	35	24.0	82.0
43	36	69.0	37.0
43	37	47.0	59.0
43	38	70.0	36.0
43	39	72.0	34.0
43	40	35.0	71.0
43	41	59.0	47.0
43	42	70.0	36.0
44	1	93.0	13.0
44	2	67.0	39.0
44	3	48.0	58.0
44	4	78.0	28.0
44	5	22.0	84.0
44	6	87.0	19.0
44	7	56.0	50.0
44	8	20.0	86.0
44	9	20.0	86.0
44	10	88.0	18.0
44	11	28.0	78.0
44	12	77.0	29.0
44	13	15.0	91.0
44	14	45.0	61.0
44	15	72.0	34.0
44	16	86.0	20.0
44	17	18.0	88.0
44	18	51.0	55.0
44	19	80.0	26.0
44	20	45.0	61.0
44	21	41.0	65.0
44	22	74.0	32.0
44	23	52.0	54.0
44	24	65.0	41.0
44	25	83.0	23.0
44	26	68.0	38.0
44	27	53.0	53.0
44	28	80.0	26.0
44	29	18.0	88.0
44	30	48.0	58.0
44	31	91.0	15.0
44	32	27.0	79.0
44	33	62.0	44.0
44	34	87.0	19.0
44	35	17.0	89.0
44	36	88.0	18.0
44	37	36.0	70.0
44	38	91.0	15.0
44	39	49.0	57.0
44	40	22.0	84.0
44	41	40.0	66.0
44	42	91.0	15.0
44	43	77.0	29.0
45	1	76.0	30.0
45	2	66.0	40.0
45	3	33.0	73.0
45	4	71.0	35.0
45	5	31.0	75.0
45	6	76.0	30.0
45	7	59.0	47.0
45	8	41.0	65.0
45	9	33.0	73.0
45	10	63.0	43.0
45	11	41.0	65.0
45	12	66.0	40.0
45	13	32.0	74.0
45	14	52.0	54.0
45	15	51.0	55.0
45	16	65.0	41.0
45	17	39.0	67.0
45	18	32.0	74.0
45	19	71.0	35.0
45	20	32.0	74.0
45	21	54.0	52.0
45	22	51.0	55.0
45	23	59.0	47.0
45	24	40.0	66.0
45	25	92.0	14.0
45	26	43.0	63.0
45	27	72.0	34.0
45	28	79.0	27.0
45	29	43.0	63.0
45	30	61.0	45.0
45	31	70.0	36.0
45	32	42.0	64.0
45	33	43.0	63.0
45	34	76.0	30.0
45	35	26.0	80.0
45	36	71.0	35.0
45	37	53.0	53.0
45	38	68.0	38.0
45	39	74.0	32.0
45	40	35.0	71.0
45	41	65.0	41.0
45	42	70.0	36.0
45	43	84.0	22.0
45	44	81.0	25.0
46	1	34.0	72.0
46	2	42.0	64.0
46	3	71.0	35.0
46	4	39.0	67.0
46	5	75.0	31.0
46	6	34.0	72.0
46	7	33.0	73.0
46	8	61.0	45.0
46	9	71.0	35.0
46	10	49.0	57.0
46	11	59.0	47.0
46	12	50.0	56.0
46	13	70.0	36.0
46	14	56.0	50.0
46	15	55.0	51.0
46	16	45.0	61.0
46	17	65.0	41.0
46	18	76.0	30.0
46	19	39.0	67.0
46	20	84.0	22.0
46	21	50.0	56.0
46	22	57.0	49.0
46	23	55.0	51.0
46	24	64.0	42.0
46	25	26.0	80.0
46	26	59.0	47.0
46	27	38.0	68.0
