"PPP1R15A"	"SNX1"	-
"CETP"	"SNX1"	+
"CETP"	"SNX1"	-
"DOCK3"	"SNX1"	-
"ARID4A"	"ARNTL2"	-
"PNPLA6"	"ARNTL2"	+
"USP2"	"ARNTL2"	+
"METTL1"	"ARNTL2"	-
"C6"	"ARNTL2"	+
"EPHA3"	"ARNTL2"	-
"CTPS2"	"ARNTL2"	-
"SCML1"	"ARNTL2"	+
"VAMP3"	"ARNTL2"	+
"MSMO1"	"ARNTL2"	-
"MRTO4"	"ARNTL2"	+
"GYG2"	"ARNTL2"	+
"ZC3H11A"	"ARNTL2"	-
"SPAG4"	"ARNTL2"	+
"ZNF112"	"ARNTL2"	-
"COL17A1"	"ARNTL2"	+
"COL17A1"	"ARNTL2"	-
"CLDN18"	"ARNTL2"	+
"PHKA1"	"ARNTL2"	-
"RRP15"	"ARNTL2"	-
"NUCKS1"	"ARNTL2"	-
"BCL3"	"ARNTL2"	-
"ZXDC"	"ARNTL2"	+
"ST6GALNAC1"	"ARNTL2"	+
"MPP5"	"ARNTL2"	-
"SNCB"	"ARNTL2"	+
"FOSL2"	"ARNTL2"	+
"FRYL"	"ARNTL2"	-
"TMEM131"	"ARNTL2"	-
"RARB"	"ARNTL2"	+
"TM9SF3"	"ARNTL2"	-
"XRCC5"	"ARNTL2"	-
"CDC14A"	"ARNTL2"	-
"RDH8"	"ARNTL2"	+
"HSP90AA1"	"ARNTL2"	-
"C1QTNF3"	"ARNTL2"	-
"ULK2"	"ARNTL2"	-
"SLCO1A2"	"ARNTL2"	+
"CPNE3"	"ARNTL2"	-
"ERO1B"	"ARNTL2"	-
"PPP1R15A"	"ARNTL2"	+
"USP2"	"ARID4A"	+
"GPM6B"	"ARID4A"	+
"GPM6B"	"ARID4A"	-
"CTPS2"	"ARID4A"	-
"MRPS10"	"ARID4A"	-
"MSMO1"	"ARID4A"	-
"GYG2"	"ARID4A"	+
"RASGRF1"	"ARID4A"	-
"YIPF1"	"ARID4A"	+
"MTMR1"	"ARID4A"	-
"COL17A1"	"ARID4A"	+
"PHKA1"	"ARID4A"	-
"RRP15"	"ARID4A"	-
"COASY"	"ARID4A"	+
"NUCKS1"	"ARID4A"	-
"ZXDC"	"ARID4A"	-
"SLC6A15"	"ARID4A"	-
