120
3388
1804	1826
"ZNF112"	"CFH"	0.0	4.0
"ZNF112"	"LAP3"	0.0	6.0
"ZNF112"	"SLC7A2"	3.0	0.0
"ZNF112"	"RPAP3"	2.0	0.0
"ZNF112"	"ACSM3"	0.0	1.0
"ZNF112"	"MAPK8IP2"	1.0	0.0
"ZNF112"	"TTC19"	4.0	0.0
"ZNF112"	"ZMYND11"	3.0	0.0
"ZNF112"	"DPEP1"	0.0	3.0
"ZNF112"	"SNX1"	2.0	0.0
"ZNF112"	"ARNTL2"	0.0	4.0
"ZNF112"	"PNPLA6"	0.0	3.0
"ZNF112"	"MSR1"	0.0	2.0
"ZNF112"	"C6"	0.0	1.0
"ZNF112"	"EPHA3"	1.0	0.0
"ZNF112"	"GPM6B"	0.0	1.0
"ZNF112"	"CTPS2"	3.0	0.0
"ZNF112"	"FOXP3"	0.0	6.0
"ZNF112"	"PRDM1"	0.0	6.0
"ZNF112"	"TMCC3"	0.0	4.0
"ZNF112"	"RASGRF1"	0.0	3.0
"ZNF112"	"ZC3H11A"	1.0	0.0
"ZNF112"	"YIPF1"	1.0	0.0
"ZNF112"	"SPAG4"	0.0	1.0
"MTMR1"	"CFH"	0.0	1.0
"MTMR1"	"RPAP3"	1.0	0.0
"MTMR1"	"ACSM3"	0.0	1.0
"MTMR1"	"MARK4"	1.0	0.0
"MTMR1"	"AASS"	0.0	1.0
"MTMR1"	"MAPK8IP2"	1.0	0.0
"MTMR1"	"IDS"	0.0	1.0
"MTMR1"	"CLCN6"	0.0	1.0
"MTMR1"	"UTP18"	1.0	0.0
"MTMR1"	"SNX1"	0.0	1.0
"MTMR1"	"ARID4A"	0.0	1.0
"MTMR1"	"METTL1"	1.0	0.0
"MTMR1"	"C6"	0.0	1.0
"MTMR1"	"EPHA3"	0.0	1.0
"MTMR1"	"GPM6B"	0.0	1.0
"MTMR1"	"CTPS2"	1.0	0.0
"MTMR1"	"MRPS10"	1.0	0.0
"MTMR1"	"VAMP3"	0.0	1.0
"MTMR1"	"FOXP3"	1.0	0.0
"MTMR1"	"MRTO4"	1.0	0.0
"MTMR1"	"GYG2"	0.0	1.0
"MTMR1"	"TMCC3"	0.0	1.0
"MTMR1"	"SPAG4"	1.0	0.0
"CYB5R4"	"CFH"	1.0	0.0
"CYB5R4"	"LAP3"	1.0	0.0
"CYB5R4"	"TTC19"	0.0	1.0
"CYB5R4"	"ZMYND11"	0.0	1.0
"CYB5R4"	"DPEP1"	1.0	0.0
"CYB5R4"	"ARNTL2"	1.0	0.0
"CYB5R4"	"PNPLA6"	1.0	0.0
"CYB5R4"	"MSR1"	1.0	0.0
"CYB5R4"	"C6"	1.0	0.0
"CYB5R4"	"CTPS2"	0.0	1.0
"CYB5R4"	"FOXP3"	1.0	0.0
"CYB5R4"	"PRDM1"	1.0	0.0
"CYB5R4"	"TMCC3"	1.0	0.0
"CYB5R4"	"RASGRF1"	1.0	0.0
"CYB5R4"	"ZNF112"	0.0	1.0
"COL17A1"	"CFH"	7.0	0.0
"COL17A1"	"LAP3"	0.0	1.0
"COL17A1"	"SLC7A2"	2.0	1.0
"COL17A1"	"RPAP3"	0.0	8.0
"COL17A1"	"ACSM3"	9.0	0.0
"COL17A1"	"MARK4"	0.0	2.0
"COL17A1"	"AASS"	14.0	0.0
"COL17A1"	"MPND"	0.0	1.0
"COL17A1"	"MAPK8IP2"	0.0	9.0
"COL17A1"	"PAX7"	0.0	1.0
"COL17A1"	"IDS"	3.0	0.0
"COL17A1"	"CLCN6"	10.0	0.0
"COL17A1"	"UTP18"	0.0	4.0
"COL17A1"	"TMEM159"	1.0	0.0
"COL17A1"	"DPEP1"	0.0	1.0
"COL17A1"	"SNX1"	8.0	0.0
"COL17A1"	"ARNTL2"	1.0	1.0
"COL17A1"	"ARID4A"	5.0	0.0
"COL17A1"	"USP2"	6.0	0.0
"COL17A1"	"METTL1"	0.0	6.0
"COL17A1"	"MSR1"	0.0	2.0
"COL17A1"	"C6"	8.0	0.0
"COL17A1"	"EPHA3"	2.0	0.0
"COL17A1"	"GPM6B"	16.0	0.0
"COL17A1"	"CTPS2"	0.0	9.0
"COL17A1"	"SCML1"	2.0	0.0
"COL17A1"	"MRPS10"	0.0	6.0
"COL17A1"	"VAMP3"	4.0	0.0
"COL17A1"	"FOXP3"	0.0	4.0
"COL17A1"	"MSMO1"	0.0	2.0
"COL17A1"	"MRTO4"	0.0	3.0
"COL17A1"	"GYG2"	10.0	0.0
"COL17A1"	"PRDM1"	1.0	0.0
"COL17A1"	"TMCC3"	7.0	0.0
"COL17A1"	"RASGRF1"	1.0	1.0
"COL17A1"	"YIPF1"	0.0	2.0
"COL17A1"	"SPAG4"	0.0	3.0
"COL17A1"	"MTMR1"	0.0	1.0
"CLDN18"	"CFH"	5.0	0.0
"CLDN18"	"SLC7A2"	0.0	1.0
"CLDN18"	"RPAP3"	0.0	5.0
"CLDN18"	"ACSM3"	8.0	0.0
"CLDN18"	"MARK4"	0.0	2.0
"CLDN18"	"AASS"	6.0	0.0
"CLDN18"	"MPND"	0.0	1.0
"CLDN18"	"MAPK8IP2"	0.0	6.0
"CLDN18"	"IDS"	2.0	0.0
"CLDN18"	"CLCN6"	6.0	0.0
"CLDN18"	"UTP18"	0.0	3.0
"CLDN18"	"SNX1"	4.0	0.0
"CLDN18"	"ARNTL2"	2.0	0.0
"CLDN18"	"ARID4A"	4.0	0.0
"CLDN18"	"USP2"	4.0	0.0
"CLDN18"	"METTL1"	0.0	5.0
"CLDN18"	"MSR1"	0.0	1.0
"CLDN18"	"C6"	5.0	0.0
"CLDN18"	"EPHA3"	2.0	0.0
"CLDN18"	"GPM6B"	8.0	0.0
"CLDN18"	"CTPS2"	0.0	6.0
"CLDN18"	"SCML1"	2.0	0.0
"CLDN18"	"MRPS10"	0.0	2.0
"CLDN18"	"VAMP3"	4.0	0.0
"CLDN18"	"FOXP3"	0.0	2.0
"CLDN18"	"MSMO1"	0.0	2.0
"CLDN18"	"MRTO4"	0.0	2.0
"CLDN18"	"GYG2"	7.0	0.0
"CLDN18"	"PRDM1"	1.0	0.0
"CLDN18"	"TMCC3"	5.0	0.0
"CLDN18"	"RASGRF1"	1.0	0.0
"CLDN18"	"YIPF1"	0.0	2.0
"CLDN18"	"SPAG4"	0.0	2.0
"CLDN18"	"MTMR1"	0.0	1.0
"CLDN18"	"COL17A1"	7.0	0.0
"PHKA1"	"CFH"	0.0	13.0
"PHKA1"	"LAP3"	0.0	6.0
"PHKA1"	"SLC7A2"	2.0	0.0
"PHKA1"	"RPAP3"	9.0	0.0
"PHKA1"	"ACSM3"	0.0	5.0
"PHKA1"	"MARK4"	2.0	0.0
"PHKA1"	"AASS"	0.0	6.0
"PHKA1"	"MAPK8IP2"	8.0	0.0
"PHKA1"	"IDS"	0.0	1.0
"PHKA1"	"CLCN6"	0.0	5.0
"PHKA1"	"UTP18"	3.0	0.0
"PHKA1"	"TTC19"	4.0	0.0
"PHKA1"	"ZMYND11"	4.0	0.0
"PHKA1"	"DPEP1"	0.0	3.0
"PHKA1"	"SNX1"	1.0	3.0
"PHKA1"	"ARNTL2"	0.0	6.0
"PHKA1"	"ARID4A"	0.0	3.0
"PHKA1"	"PNPLA6"	0.0	4.0
"PHKA1"	"USP2"	0.0	4.0
"PHKA1"	"METTL1"	4.0	0.0
"PHKA1"	"MSR1"	0.0	2.0
"PHKA1"	"C6"	0.0	9.0
"PHKA1"	"EPHA3"	0.0	2.0
"PHKA1"	"GPM6B"	0.0	8.0
"PHKA1"	"CTPS2"	10.0	0.0
"PHKA1"	"SCML1"	0.0	2.0
"PHKA1"	"MRPS10"	2.0	0.0
"PHKA1"	"VAMP3"	0.0	4.0
"PHKA1"	"FOXP3"	2.0	5.0
"PHKA1"	"MSMO1"	2.0	0.0
"PHKA1"	"MRTO4"	2.0	0.0
"PHKA1"	"GYG2"	0.0	9.0
"PHKA1"	"PRDM1"	0.0	6.0
"PHKA1"	"TMCC3"	0.0	8.0
"PHKA1"	"RASGRF1"	0.0	3.0
"PHKA1"	"ZC3H11A"	2.0	0.0
"PHKA1"	"YIPF1"	1.0	0.0
"PHKA1"	"SPAG4"	2.0	0.0
"PHKA1"	"ZNF112"	4.0	0.0
"PHKA1"	"MTMR1"	1.0	0.0
"PHKA1"	"CYB5R4"	0.0	1.0
"PHKA1"	"COL17A1"	0.0	7.0
"PHKA1"	"CLDN18"	0.0	5.0
"RRP15"	"CFH"	0.0	4.0
"RRP15"	"LAP3"	0.0	1.0
"RRP15"	"RPAP3"	3.0	0.0
"RRP15"	"ACSM3"	0.0	2.0
"RRP15"	"MARK4"	1.0	0.0
"RRP15"	"AASS"	0.0	3.0
"RRP15"	"MAPK8IP2"	2.0	0.0
"RRP15"	"IDS"	0.0	1.0
"RRP15"	"CLCN6"	0.0	3.0
"RRP15"	"UTP18"	2.0	0.0
"RRP15"	"TTC19"	1.0	0.0
"RRP15"	"ZMYND11"	1.0	0.0
"RRP15"	"DPEP1"	0.0	1.0
"RRP15"	"SNX1"	0.0	3.0
"RRP15"	"ARNTL2"	0.0	1.0
"RRP15"	"ARID4A"	0.0	3.0
"RRP15"	"PNPLA6"	0.0	1.0
"RRP15"	"METTL1"	3.0	0.0
"RRP15"	"MSR1"	0.0	1.0
"RRP15"	"C6"	0.0	4.0
"RRP15"	"EPHA3"	0.0	1.0
"RRP15"	"GPM6B"	0.0	2.0
"RRP15"	"CTPS2"	4.0	0.0
"RRP15"	"SCML1"	0.0	1.0
"RRP15"	"MRPS10"	3.0	0.0
"RRP15"	"VAMP3"	0.0	3.0
"RRP15"	"FOXP3"	1.0	1.0
"RRP15"	"MSMO1"	2.0	0.0
"RRP15"	"MRTO4"	1.0	0.0
"RRP15"	"GYG2"	0.0	2.0
"RRP15"	"PRDM1"	0.0	1.0
"RRP15"	"TMCC3"	0.0	3.0
"RRP15"	"RASGRF1"	0.0	1.0
"RRP15"	"SPAG4"	1.0	0.0
"RRP15"	"ZNF112"	1.0	0.0
"RRP15"	"MTMR1"	1.0	0.0
"RRP15"	"CYB5R4"	0.0	1.0
"RRP15"	"COL17A1"	0.0	2.0
"RRP15"	"CLDN18"	0.0	2.0
"RRP15"	"PHKA1"	3.0	0.0
"HYAL2"	"RPAP3"	0.0	1.0
"HYAL2"	"ZMYND11"	0.0	1.0
"HYAL2"	"PNPLA6"	1.0	0.0
"HYAL2"	"CTPS2"	0.0	1.0
"HYAL2"	"ZC3H11A"	0.0	1.0
"HYAL2"	"PHKA1"	0.0	1.0
"COASY"	"CFH"	0.0	3.0
"COASY"	"LAP3"	0.0	2.0
"COASY"	"SLC7A2"	4.0	0.0
"COASY"	"RPAP3"	5.0	0.0
"COASY"	"ACSM3"	0.0	6.0
"COASY"	"MARK4"	1.0	0.0
"COASY"	"CRAMP1"	1.0	0.0
"COASY"	"AASS"	0.0	4.0
"COASY"	"MPND"	2.0	0.0
"COASY"	"MAPK8IP2"	7.0	0.0
"COASY"	"IDS"	0.0	1.0
"COASY"	"CLCN6"	1.0	2.0
"COASY"	"UTP18"	1.0	0.0
"COASY"	"TTC19"	1.0	0.0
"COASY"	"TMEM159"	0.0	1.0
"COASY"	"ZMYND11"	1.0	0.0
"COASY"	"DPEP1"	1.0	1.0
"COASY"	"SNX1"	2.0	2.0
"COASY"	"ARNTL2"	0.0	7.0
"COASY"	"ARID4A"	1.0	2.0
"COASY"	"PNPLA6"	0.0	1.0
"COASY"	"USP2"	0.0	3.0
"COASY"	"METTL1"	3.0	0.0
"COASY"	"MSR1"	0.0	1.0
"COASY"	"C6"	0.0	3.0
"COASY"	"EPHA3"	1.0	1.0
"COASY"	"GPM6B"	0.0	11.0
"COASY"	"CTPS2"	6.0	0.0
"COASY"	"SCML1"	0.0	1.0
"COASY"	"MRPS10"	0.0	1.0
"COASY"	"VAMP3"	0.0	2.0
"COASY"	"FOXP3"	1.0	3.0
"COASY"	"MSMO1"	2.0	0.0
"COASY"	"MRTO4"	1.0	1.0
"COASY"	"GYG2"	0.0	7.0
"COASY"	"PRDM1"	0.0	3.0
"COASY"	"TMCC3"	0.0	4.0
"COASY"	"RASGRF1"	0.0	5.0
"COASY"	"YIPF1"	6.0	0.0
"COASY"	"SPAG4"	1.0	0.0
"COASY"	"ZNF112"	2.0	0.0
"COASY"	"CYB5R4"	0.0	1.0
"COASY"	"COL17A1"	0.0	5.0
"COASY"	"CLDN18"	0.0	4.0
"COASY"	"PHKA1"	3.0	0.0
"COASY"	"RRP15"	1.0	0.0
"IP6K2"	"CFH"	0.0	1.0
"IP6K2"	"LAP3"	0.0	2.0
"IP6K2"	"ACSM3"	1.0	0.0
"IP6K2"	"AASS"	2.0	0.0
"IP6K2"	"CLCN6"	2.0	0.0
"IP6K2"	"UTP18"	0.0	1.0
"IP6K2"	"TTC19"	1.0	0.0
"IP6K2"	"ZMYND11"	1.0	0.0
"IP6K2"	"DPEP1"	0.0	2.0
"IP6K2"	"SNX1"	2.0	0.0
"IP6K2"	"ARNTL2"	0.0	1.0
"IP6K2"	"PNPLA6"	0.0	1.0
"IP6K2"	"USP2"	1.0	0.0
"IP6K2"	"MSR1"	0.0	2.0
"IP6K2"	"C6"	0.0	1.0
"IP6K2"	"GPM6B"	2.0	0.0
"IP6K2"	"CTPS2"	1.0	0.0
"IP6K2"	"MRPS10"	0.0	1.0
"IP6K2"	"FOXP3"	0.0	3.0
"IP6K2"	"PRDM1"	0.0	1.0
"IP6K2"	"TMCC3"	0.0	1.0
"IP6K2"	"RASGRF1"	0.0	1.0
"IP6K2"	"SPAG4"	0.0	1.0
"IP6K2"	"ZNF112"	1.0	0.0
"IP6K2"	"CYB5R4"	0.0	1.0
"IP6K2"	"COL17A1"	2.0	0.0
"IP6K2"	"PHKA1"	1.0	0.0
"IP6K2"	"RRP15"	1.0	0.0
"IP6K2"	"COASY"	1.0	0.0
"MAST4"	"CFH"	3.0	1.0
"MAST4"	"LAP3"	0.0	4.0
"MAST4"	"SLC7A2"	11.0	0.0
"MAST4"	"RPAP3"	2.0	1.0
"MAST4"	"ACSM3"	1.0	2.0
"MAST4"	"MARK4"	0.0	1.0
"MAST4"	"AASS"	7.0	0.0
"MAST4"	"MAPK8IP2"	2.0	1.0
"MAST4"	"PAX7"	0.0	1.0
"MAST4"	"IDS"	3.0	0.0
"MAST4"	"CLCN6"	6.0	0.0
"MAST4"	"UTP18"	0.0	2.0
"MAST4"	"TTC19"	2.0	0.0
"MAST4"	"ZMYND11"	3.0	0.0
"MAST4"	"DPEP1"	0.0	2.0
"MAST4"	"SNX1"	10.0	0.0
"MAST4"	"ARNTL2"	0.0	9.0
"MAST4"	"ARID4A"	5.0	0.0
"MAST4"	"PNPLA6"	0.0	2.0
"MAST4"	"USP2"	0.0	1.0
"MAST4"	"METTL1"	0.0	3.0
"MAST4"	"MSR1"	0.0	1.0
"MAST4"	"C6"	3.0	0.0
"MAST4"	"EPHA3"	3.0	0.0
"MAST4"	"GPM6B"	3.0	5.0
"MAST4"	"CTPS2"	2.0	3.0
"MAST4"	"MRPS10"	0.0	6.0
"MAST4"	"VAMP3"	3.0	0.0
"MAST4"	"FOXP3"	0.0	8.0
"MAST4"	"MSMO1"	1.0	1.0
"MAST4"	"MRTO4"	0.0	4.0
"MAST4"	"GYG2"	1.0	1.0
"MAST4"	"PRDM1"	0.0	3.0
"MAST4"	"TMCC3"	1.0	1.0
"MAST4"	"RASGRF1"	0.0	7.0
"MAST4"	"YIPF1"	3.0	0.0
"MAST4"	"SPAG4"	0.0	2.0
"MAST4"	"ZNF112"	3.0	0.0
"MAST4"	"MTMR1"	0.0	1.0
"MAST4"	"COL17A1"	5.0	1.0
"MAST4"	"CLDN18"	1.0	1.0
"MAST4"	"PHKA1"	2.0	1.0
"MAST4"	"RRP15"	0.0	2.0
"MAST4"	"COASY"	3.0	0.0
"MAST4"	"IP6K2"	1.0	0.0
"NUCKS1"	"CFH"	0.0	4.0
"NUCKS1"	"LAP3"	0.0	3.0
"NUCKS1"	"RPAP3"	5.0	0.0
"NUCKS1"	"ACSM3"	0.0	2.0
"NUCKS1"	"MARK4"	1.0	0.0
"NUCKS1"	"AASS"	0.0	2.0
"NUCKS1"	"MAPK8IP2"	2.0	0.0
"NUCKS1"	"IDS"	0.0	1.0
"NUCKS1"	"CLCN6"	0.0	2.0
"NUCKS1"	"UTP18"	2.0	0.0
"NUCKS1"	"TTC19"	2.0	0.0
"NUCKS1"	"ZMYND11"	3.0	0.0
"NUCKS1"	"DPEP1"	0.0	2.0
"NUCKS1"	"SNX1"	0.0	2.0
"NUCKS1"	"ARNTL2"	0.0	2.0
"NUCKS1"	"ARID4A"	0.0	2.0
"NUCKS1"	"PNPLA6"	0.0	3.0
"NUCKS1"	"METTL1"	2.0	0.0
"NUCKS1"	"MSR1"	0.0	1.0
"NUCKS1"	"C6"	0.0	3.0
"NUCKS1"	"EPHA3"	0.0	1.0
"NUCKS1"	"GPM6B"	0.0	2.0
"NUCKS1"	"CTPS2"	5.0	0.0
"NUCKS1"	"SCML1"	0.0	1.0
"NUCKS1"	"MRPS10"	2.0	0.0
"NUCKS1"	"VAMP3"	0.0	2.0
"NUCKS1"	"FOXP3"	1.0	3.0
"NUCKS1"	"MSMO1"	1.0	0.0
"NUCKS1"	"MRTO4"	1.0	0.0
"NUCKS1"	"GYG2"	0.0	2.0
"NUCKS1"	"PRDM1"	0.0	3.0
"NUCKS1"	"TMCC3"	0.0	4.0
"NUCKS1"	"RASGRF1"	0.0	1.0
"NUCKS1"	"ZC3H11A"	2.0	0.0
"NUCKS1"	"SPAG4"	1.0	0.0
"NUCKS1"	"ZNF112"	3.0	0.0
"NUCKS1"	"MTMR1"	1.0	0.0
"NUCKS1"	"CYB5R4"	0.0	1.0
"NUCKS1"	"COL17A1"	0.0	2.0
"NUCKS1"	"CLDN18"	0.0	2.0
"NUCKS1"	"PHKA1"	6.0	0.0
"NUCKS1"	"RRP15"	4.0	0.0
"NUCKS1"	"HYAL2"	0.0	1.0
"NUCKS1"	"COASY"	1.0	0.0
"NUCKS1"	"IP6K2"	1.0	0.0
"NUCKS1"	"MAST4"	0.0	1.0
"BCL3"	"CFH"	0.0	1.0
"BCL3"	"LAP3"	1.0	0.0
"BCL3"	"SLC7A2"	1.0	0.0
"BCL3"	"RPAP3"	2.0	0.0
"BCL3"	"ACSM3"	0.0	4.0
"BCL3"	"MARK4"	1.0	0.0
"BCL3"	"AASS"	0.0	3.0
"BCL3"	"MAPK8IP2"	2.0	0.0
"BCL3"	"IDS"	0.0	1.0
"BCL3"	"CLCN6"	0.0	3.0
"BCL3"	"UTP18"	1.0	0.0
"BCL3"	"DPEP1"	3.0	0.0
"BCL3"	"SNX1"	0.0	2.0
"BCL3"	"ARNTL2"	0.0	2.0
"BCL3"	"ARID4A"	0.0	1.0
"BCL3"	"USP2"	0.0	3.0
"BCL3"	"METTL1"	1.0	0.0
"BCL3"	"MSR1"	3.0	0.0
"BCL3"	"C6"	0.0	1.0
"BCL3"	"EPHA3"	0.0	1.0
"BCL3"	"GPM6B"	0.0	6.0
"BCL3"	"CTPS2"	3.0	0.0
"BCL3"	"MRPS10"	2.0	0.0
"BCL3"	"VAMP3"	0.0	1.0
"BCL3"	"FOXP3"	3.0	0.0
"BCL3"	"MSMO1"	1.0	0.0
"BCL3"	"MRTO4"	1.0	0.0
"BCL3"	"GYG2"	0.0	3.0
"BCL3"	"PRDM1"	1.0	0.0
"BCL3"	"TMCC3"	0.0	1.0
"BCL3"	"RASGRF1"	0.0	1.0
"BCL3"	"YIPF1"	3.0	0.0
"BCL3"	"SPAG4"	2.0	0.0
"BCL3"	"MTMR1"	1.0	0.0
"BCL3"	"COL17A1"	0.0	4.0
"BCL3"	"CLDN18"	0.0	3.0
"BCL3"	"PHKA1"	2.0	0.0
"BCL3"	"RRP15"	1.0	0.0
"BCL3"	"COASY"	2.0	0.0
"BCL3"	"IP6K2"	0.0	1.0
"BCL3"	"MAST4"	1.0	1.0
"BCL3"	"NUCKS1"	1.0	0.0
"ZXDC"	"SLC7A2"	0.0	1.0
"ZXDC"	"CLCN6"	0.0	1.0
"ZXDC"	"SNX1"	0.0	1.0
"ZXDC"	"ARNTL2"	1.0	0.0
"ZXDC"	"ARID4A"	0.0	1.0
"ZXDC"	"GPM6B"	1.0	0.0
"ZXDC"	"MRPS10"	1.0	0.0
"ZXDC"	"FOXP3"	1.0	0.0
"ZXDC"	"MRTO4"	1.0	0.0
"ZXDC"	"RASGRF1"	1.0	0.0
"ZXDC"	"COASY"	0.0	1.0
"ZXDC"	"MAST4"	0.0	1.0
"ST6GALNAC1"	"CFH"	7.0	0.0
"ST6GALNAC1"	"LAP3"	1.0	0.0
"ST6GALNAC1"	"RPAP3"	0.0	5.0
"ST6GALNAC1"	"ACSM3"	6.0	0.0
"ST6GALNAC1"	"MARK4"	0.0	2.0
"ST6GALNAC1"	"AASS"	8.0	0.0
"ST6GALNAC1"	"MPND"	0.0	1.0
"ST6GALNAC1"	"MGST1"	1.0	0.0
"ST6GALNAC1"	"MAPK8IP2"	0.0	6.0
"ST6GALNAC1"	"IDS"	2.0	0.0
"ST6GALNAC1"	"CLCN6"	8.0	0.0
"ST6GALNAC1"	"UTP18"	0.0	3.0
"ST6GALNAC1"	"TTC19"	0.0	1.0
"ST6GALNAC1"	"ZMYND11"	0.0	1.0
"ST6GALNAC1"	"DPEP1"	1.0	1.0
"ST6GALNAC1"	"SNX1"	6.0	0.0
"ST6GALNAC1"	"ARNTL2"	1.0	0.0
"ST6GALNAC1"	"ARID4A"	4.0	0.0
"ST6GALNAC1"	"PNPLA6"	1.0	0.0
"ST6GALNAC1"	"USP2"	3.0	0.0
"ST6GALNAC1"	"METTL1"	0.0	5.0
"ST6GALNAC1"	"MSR1"	1.0	1.0
"ST6GALNAC1"	"C6"	8.0	0.0
"ST6GALNAC1"	"EPHA3"	2.0	0.0
"ST6GALNAC1"	"GPM6B"	6.0	0.0
"ST6GALNAC1"	"CTPS2"	0.0	6.0
"ST6GALNAC1"	"SCML1"	2.0	0.0
"ST6GALNAC1"	"MRPS10"	0.0	3.0
"ST6GALNAC1"	"VAMP3"	5.0	0.0
"ST6GALNAC1"	"FOXP3"	1.0	4.0
"ST6GALNAC1"	"MSMO1"	0.0	1.0
"ST6GALNAC1"	"MRTO4"	0.0	2.0
"ST6GALNAC1"	"GYG2"	6.0	0.0
"ST6GALNAC1"	"PRDM1"	2.0	0.0
"ST6GALNAC1"	"TMCC3"	6.0	0.0
"ST6GALNAC1"	"RASGRF1"	1.0	0.0
"ST6GALNAC1"	"SPAG4"	0.0	3.0
"ST6GALNAC1"	"ZNF112"	0.0	1.0
"ST6GALNAC1"	"MTMR1"	0.0	1.0
"ST6GALNAC1"	"CYB5R4"	1.0	0.0
"ST6GALNAC1"	"COL17A1"	6.0	0.0
"ST6GALNAC1"	"CLDN18"	5.0	0.0
"ST6GALNAC1"	"PHKA1"	0.0	5.0
"ST6GALNAC1"	"RRP15"	0.0	3.0
"ST6GALNAC1"	"COASY"	0.0	3.0
"ST6GALNAC1"	"IP6K2"	1.0	1.0
"ST6GALNAC1"	"MAST4"	1.0	0.0
"ST6GALNAC1"	"NUCKS1"	0.0	3.0
"ST6GALNAC1"	"BCL3"	0.0	2.0
"SLC6A15"	"CFH"	3.0	0.0
"SLC6A15"	"LAP3"	1.0	0.0
"SLC6A15"	"SLC7A2"	0.0	7.0
"SLC6A15"	"RPAP3"	0.0	5.0
"SLC6A15"	"ACSM3"	6.0	0.0
"SLC6A15"	"CRAMP1"	0.0	1.0
"SLC6A15"	"AASS"	3.0	1.0
"SLC6A15"	"MAPK8IP2"	0.0	7.0
"SLC6A15"	"IDS"	0.0	2.0
"SLC6A15"	"CLCN6"	3.0	1.0
"SLC6A15"	"TMEM159"	1.0	0.0
"SLC6A15"	"ZMYND11"	0.0	1.0
"SLC6A15"	"DPEP1"	0.0	1.0
"SLC6A15"	"SNX1"	0.0	3.0
"SLC6A15"	"ARNTL2"	13.0	0.0
"SLC6A15"	"ARID4A"	0.0	3.0
"SLC6A15"	"USP2"	6.0	0.0
"SLC6A15"	"METTL1"	0.0	2.0
"SLC6A15"	"MSR1"	0.0	1.0
"SLC6A15"	"C6"	2.0	0.0
"SLC6A15"	"EPHA3"	0.0	1.0
"SLC6A15"	"GPM6B"	18.0	0.0
"SLC6A15"	"CTPS2"	0.0	5.0
"SLC6A15"	"MRPS10"	2.0	0.0
"SLC6A15"	"VAMP3"	1.0	0.0
"SLC6A15"	"FOXP3"	2.0	0.0
"SLC6A15"	"MSMO1"	0.0	2.0
"SLC6A15"	"MRTO4"	3.0	0.0
"SLC6A15"	"GYG2"	7.0	0.0
"SLC6A15"	"PRDM1"	1.0	0.0
"SLC6A15"	"TMCC3"	3.0	0.0
"SLC6A15"	"RASGRF1"	6.0	0.0
"SLC6A15"	"YIPF1"	0.0	8.0
"SLC6A15"	"ZNF112"	0.0	1.0
"SLC6A15"	"COL17A1"	5.0	1.0
"SLC6A15"	"CLDN18"	4.0	0.0
"SLC6A15"	"PHKA1"	0.0	3.0
"SLC6A15"	"COASY"	0.0	9.0
"SLC6A15"	"MAST4"	0.0	6.0
"SLC6A15"	"BCL3"	0.0	4.0
"SLC6A15"	"ZXDC"	1.0	0.0
"SLC6A15"	"ST6GALNAC1"	1.0	0.0
"ADGRL1"	"LAP3"	0.0	1.0
"ADGRL1"	"SLC7A2"	1.0	0.0
"ADGRL1"	"RPAP3"	1.0	0.0
"ADGRL1"	"ACSM3"	0.0	1.0
"ADGRL1"	"MAPK8IP2"	1.0	0.0
"ADGRL1"	"SNX1"	1.0	0.0
"ADGRL1"	"ARNTL2"	0.0	1.0
"ADGRL1"	"EPHA3"	1.0	0.0
"ADGRL1"	"GPM6B"	0.0	1.0
"ADGRL1"	"CTPS2"	1.0	0.0
"ADGRL1"	"FOXP3"	0.0	1.0
"ADGRL1"	"PRDM1"	0.0	1.0
"ADGRL1"	"TMCC3"	0.0	1.0
"ADGRL1"	"RASGRF1"	0.0	1.0
"ADGRL1"	"YIPF1"	1.0	0.0
"ADGRL1"	"ZNF112"	1.0	0.0
"ADGRL1"	"COASY"	1.0	0.0
"ADGRL1"	"MAST4"	1.0	0.0
"ADGRL1"	"SLC6A15"	0.0	1.0
"MPP5"	"CFH"	0.0	1.0
"MPP5"	"LAP3"	0.0	2.0
"MPP5"	"SLC7A2"	3.0	0.0
"MPP5"	"IDS"	1.0	0.0
"MPP5"	"TTC19"	2.0	0.0
"MPP5"	"ZMYND11"	3.0	0.0
"MPP5"	"DPEP1"	0.0	2.0
"MPP5"	"SNX1"	2.0	0.0
"MPP5"	"ARNTL2"	0.0	3.0
"MPP5"	"ARID4A"	1.0	0.0
"MPP5"	"PNPLA6"	0.0	2.0
"MPP5"	"MSR1"	0.0	1.0
"MPP5"	"GPM6B"	0.0	1.0
"MPP5"	"FOXP3"	0.0	2.0
"MPP5"	"MRTO4"	0.0	1.0
"MPP5"	"PRDM1"	0.0	2.0
"MPP5"	"RASGRF1"	0.0	3.0
"MPP5"	"YIPF1"	1.0	0.0
"MPP5"	"SPAG4"	0.0	1.0
"MPP5"	"ZNF112"	1.0	0.0
"MPP5"	"PHKA1"	1.0	0.0
"MPP5"	"MAST4"	3.0	0.0
"MPP5"	"SLC6A15"	0.0	1.0
"HMMR"	"CFH"	0.0	10.0
"HMMR"	"LAP3"	2.0	0.0
"HMMR"	"SLC7A2"	0.0	4.0
"HMMR"	"RPAP3"	7.0	0.0
"HMMR"	"ACSM3"	0.0	8.0
"HMMR"	"MARK4"	2.0	0.0
"HMMR"	"AASS"	0.0	18.0
"HMMR"	"MPND"	1.0	0.0
"HMMR"	"MGST1"	0.0	1.0
