CLUSTER_ID	Fitness Score	Fitness Rank
Cluster 67031	3.2184941919198965e-15	1292
Cluster 69186	3.2184941919198965e-15	1293
Cluster 28239	3.2162728308231507e-15	1294
Cluster 76602	3.2162728308231507e-15	1295
Cluster 76690	3.2162728308231507e-15	1296
Cluster 83652	3.2162728308231507e-15	1297
Cluster 55191	3.2097517722523042e-15	1298
Cluster 9114	3.2058967792804106e-15	1299
Cluster 71971	3.2058967792804106e-15	1300
Cluster 2417	3.1982262405968074e-15	1301
Cluster 25779	3.1809869492351463e-15	1302
Cluster 37667	3.1772713774290753e-15	1303
Cluster 57794	3.1649651052615286e-15	1304
Cluster 92102	3.1649651052615286e-15	1305
Cluster 6287	3.164151352754282e-15	1306
Cluster 16015	3.164151352754282e-15	1307
Cluster 26857	3.164151352754282e-15	1308
Cluster 32281	3.164151352754282e-15	1309
Cluster 42089	3.164151352754282e-15	1310
Cluster 46022	3.164151352754282e-15	1311
Cluster 52719	3.164151352754282e-15	1312
Cluster 63842	3.164151352754282e-15	1313
Cluster 67268	3.164151352754282e-15	1314
Cluster 26690	3.1641095755553038e-15	1315
Cluster 62047	3.153089438939233e-15	1316
Cluster 7483	3.1388165051692535e-15	1317
Cluster 24972	3.1388165051692535e-15	1318
Cluster 40574	3.1388165051692535e-15	1319
Cluster 65774	3.1388165051692535e-15	1320
Cluster 82025	3.1388165051692535e-15	1321
Cluster 53110	3.1305458849363976e-15	1322
Cluster 8099	3.124796899889866e-15	1323
Cluster 11216	3.1231402957913644e-15	1324
Cluster 16849	3.119957779863889e-15	1325
Cluster 89952	3.119957779863889e-15	1326
Cluster 18230	3.1178675214134336e-15	1327
Cluster 17451	3.1058071046356804e-15	1328
Cluster 60321	3.1058071046356804e-15	1329
Cluster 27700	3.1031587798293958e-15	1330
Cluster 47408	3.1031587798293958e-15	1331
Cluster 47874	3.1031587798293958e-15	1332
Cluster 6869	3.0933180590021693e-15	1333
Cluster 62789	3.093034484037983e-15	1334
Cluster 74715	3.092950858677167e-15	1335
Cluster 78011	3.092950858677167e-15	1336
Cluster 58847	3.0909903088326327e-15	1337
Cluster 37306	3.0843764288876033e-15	1338
Cluster 4909	3.0817207923106846e-15	1339
Cluster 70293	3.0817207923106846e-15	1340
Cluster 35276	3.0799219600087597e-15	1341
Cluster 47588	3.0591781771916478e-15	1342
Cluster 69697	3.058215255051476e-15	1343
Cluster 24863	3.0394659052456158e-15	1344
Cluster 66342	3.0394659052456158e-15	1345
Cluster 12734	3.0394301390697552e-15	1346
Cluster 12399	3.0348696152142846e-15	1347
Cluster 32963	3.0295039695477225e-15	1348
Cluster 38646	3.0293464881095785e-15	1349
Cluster 61413	3.0175938337790298e-15	1350
Cluster 65479	3.0175938337790298e-15	1351
Cluster 15431	3.000065235537442e-15	1352
Cluster 33576	3.000065235537442e-15	1353
Cluster 48079	2.999354502471571e-15	1354
Cluster 78690	2.9876408921431264e-15	1355
Cluster 54691	2.985469521101905e-15	1356
Cluster 7675	2.9828897834051803e-15	1357
Cluster 42418	2.9828897834051803e-15	1358
Cluster 48250	2.9828897834051803e-15	1359
Cluster 83989	2.979639088452384e-15	1360
Cluster 44956	2.9728126335891915e-15	1361
Cluster 87225	2.970364464970787e-15	1362
Cluster 92978	2.9575477601474134e-15	1363
Cluster 16592	2.955945013159062e-15	1364
Cluster 37226	2.938080578033752e-15	1365
Cluster 75653	2.9259722854654738e-15	1366
Cluster 33359	2.924274132495295e-15	1367
Cluster 64651	2.9220520108616833e-15	1368
Cluster 48613	2.919712842312319e-15	1369
Cluster 1783	2.9116048826401377e-15	1370
Cluster 23386	2.900906087168499e-15	1371
Cluster 87071	2.9007585597058583e-15	1372
Cluster 3784	2.897329342737352e-15	1373
Cluster 75379	2.8943958807971737e-15	1374
Cluster 89436	2.8943958807971737e-15	1375
Cluster 17435	2.891954091593724e-15	1376
Cluster 18279	2.891954091593724e-15	1377
Cluster 37928	2.891954091593724e-15	1378
Cluster 75904	2.891954091593724e-15	1379
Cluster 92400	2.888914139037114e-15	1380
Cluster 75209	2.8791294670239264e-15	1381
Cluster 37687	2.877509954665193e-15	1382
Cluster 8098	2.874886212368467e-15	1383
Cluster 56338	2.874886212368467e-15	1384
Cluster 79155	2.874886212368467e-15	1385
Cluster 8965	2.8651581144696434e-15	1386
Cluster 15774	2.8651581144696434e-15	1387
Cluster 43006	2.8651581144696434e-15	1388
Cluster 51345	2.8651581144696434e-15	1389
Cluster 56161	2.8651581144696434e-15	1390
Cluster 83887	2.8651581144696434e-15	1391
Cluster 21121	2.853835736589786e-15	1392
Cluster 67519	2.8503275073749363e-15	1393
Cluster 81688	2.8503275073749363e-15	1394
Cluster 66205	2.839723959573816e-15	1395
Cluster 47977	2.8137705266804294e-15	1396
Cluster 43279	2.81228286100507e-15	1397
Cluster 46940	2.8037104847943983e-15	1398
Cluster 52773	2.8037104847943983e-15	1399
Cluster 90170	2.802334206600542e-15	1400
Cluster 93168	2.795435751490877e-15	1401
Cluster 54658	2.780771567728268e-15	1402
Cluster 90750	2.780771567728268e-15	1403
Cluster 62422	2.7784980843466323e-15	1404
Cluster 92284	2.7784980843466323e-15	1405
Cluster 17709	2.772472973687535e-15	1406
Cluster 2582	2.769877249226308e-15	1407
Cluster 52721	2.769877249226308e-15	1408
Cluster 16394	2.759358236900408e-15	1409
Cluster 18008	2.759358236900408e-15	1410
Cluster 36503	2.759358236900408e-15	1411
Cluster 46638	2.759358236900408e-15	1412
Cluster 57734	2.759358236900408e-15	1413
Cluster 59178	2.759358236900408e-15	1414
Cluster 86245	2.759358236900408e-15	1415
Cluster 48955	2.747703065301031e-15	1416
Cluster 28123	2.739607837043629e-15	1417
Cluster 62794	2.739607837043629e-15	1418
Cluster 67085	2.737621365073055e-15	1419
Cluster 91329	2.734923858794333e-15	1420
Cluster 9136	2.7322381253907496e-15	1421
Cluster 9210	2.7322381253907496e-15	1422
Cluster 14744	2.7322381253907496e-15	1423
Cluster 24815	2.7322381253907496e-15	1424
Cluster 27794	2.7322381253907496e-15	1425
Cluster 27830	2.7322381253907496e-15	1426
Cluster 38159	2.7322381253907496e-15	1427
Cluster 90952	2.7322381253907496e-15	1428
Cluster 91054	2.7322381253907496e-15	1429
Cluster 18708	2.7279152652785705e-15	1430
Cluster 1048	2.727101592601815e-15	1431
Cluster 12134	2.727101592601815e-15	1432
Cluster 8367	2.7257019975995654e-15	1433
Cluster 22791	2.7257019975995654e-15	1434
Cluster 38627	2.7257019975995654e-15	1435
Cluster 44704	2.7257019975995654e-15	1436
Cluster 88253	2.7257019975995654e-15	1437
Cluster 75435	2.723949814121462e-15	1438
Cluster 67219	2.708151607093699e-15	1439
Cluster 7789	2.7029468403242254e-15	1440
Cluster 60870	2.7029468403242254e-15	1441
Cluster 64704	2.695683329639808e-15	1442
Cluster 8738	2.6916649666219248e-15	1443
Cluster 15718	2.6916649666219248e-15	1444
Cluster 21817	2.6916649666219248e-15	1445
Cluster 92589	2.6916649666219248e-15	1446
Cluster 47864	2.6900625410500746e-15	1447
Cluster 13104	2.675040102103025e-15	1448
Cluster 72253	2.668973525573684e-15	1449
Cluster 8114	2.6558175933355653e-15	1450
Cluster 36145	2.6558175933355653e-15	1451
Cluster 75752	2.6558175933355653e-15	1452
Cluster 86375	2.6558175933355653e-15	1453
Cluster 49154	2.6488477226182803e-15	1454
Cluster 89185	2.6488477226182803e-15	1455
Cluster 417	2.6418657099543124e-15	1456
Cluster 6606	2.6418657099543124e-15	1457
Cluster 11156	2.6418657099543124e-15	1458
Cluster 12510	2.6418657099543124e-15	1459
Cluster 18286	2.6418657099543124e-15	1460
Cluster 24133	2.6418657099543124e-15	1461
Cluster 26711	2.6418657099543124e-15	1462
Cluster 29082	2.6418657099543124e-15	1463
Cluster 45997	2.6418657099543124e-15	1464
Cluster 61629	2.6418657099543124e-15	1465
Cluster 68636	2.6418657099543124e-15	1466
Cluster 5307	2.638195090007672e-15	1467
Cluster 4777	2.6356601591764165e-15	1468
Cluster 26861	2.6356601591764165e-15	1469
Cluster 53186	2.6356601591764165e-15	1470
Cluster 11190	2.6347543276148444e-15	1471
Cluster 88439	2.6347543276148444e-15	1472
Cluster 36545	2.6341168702536725e-15	1473
Cluster 47942	2.63078493148576e-15	1474
Cluster 83310	2.63078493148576e-15	1475
Cluster 24743	2.602543358674864e-15	1476
Cluster 44591	2.599744783765742e-15	1477
Cluster 93206	2.5893674346201633e-15	1478
Cluster 13775	2.585264452690999e-15	1479
Cluster 31348	2.585264452690999e-15	1480
Cluster 8279	2.5821972601785308e-15	1481
Cluster 11926	2.568262483066191e-15	1482
Cluster 48663	2.568262483066191e-15	1483
Cluster 51650	2.568262483066191e-15	1484
Cluster 12409	2.5527993364060977e-15	1485
Cluster 76581	2.5282359081339063e-15	1486
Cluster 21295	2.5252584647496552e-15	1487
Cluster 55741	2.5153686090448306e-15	1488
Cluster 4922	2.5128990326596245e-15	1489
Cluster 43192	2.5128990326596245e-15	1490
Cluster 56818	2.5128990326596245e-15	1491
Cluster 26876	2.478741987675329e-15	1492
Cluster 21857	2.4775920872886733e-15	1493
Cluster 48312	2.4775920872886733e-15	1494
Cluster 89205	2.4529278348647326e-15	1495
Cluster 47340	2.4486007133676317e-15	1496
Cluster 47619	2.4486007133676317e-15	1497
Cluster 57132	2.4486007133676317e-15	1498
Cluster 79795	2.4486007133676317e-15	1499
Cluster 91071	2.4486007133676317e-15	1500
Cluster 12295	2.445658528447642e-15	1501
Cluster 67611	2.443964685697687e-15	1502
Cluster 77677	2.443964685697687e-15	1503
Cluster 86943	2.443964685697687e-15	1504
Cluster 88964	2.4330956743118053e-15	1505
Cluster 33924	2.4330956743118053e-15	1506
Cluster 291	2.417157922497238e-15	1507
Cluster 2070	2.417157922497238e-15	1508
Cluster 3053	2.417157922497238e-15	1509
Cluster 4999	2.417157922497238e-15	1510
Cluster 7626	2.417157922497238e-15	1511
Cluster 10765	2.417157922497238e-15	1512
Cluster 11019	2.417157922497238e-15	1513
Cluster 12148	2.417157922497238e-15	1514
Cluster 12346	2.417157922497238e-15	1515
Cluster 12748	2.417157922497238e-15	1516
Cluster 13038	2.417157922497238e-15	1517
Cluster 14333	2.417157922497238e-15	1518
Cluster 14429	2.417157922497238e-15	1519
Cluster 14885	2.417157922497238e-15	1520
Cluster 15084	2.417157922497238e-15	1521
Cluster 15724	2.417157922497238e-15	1522
Cluster 18341	2.417157922497238e-15	1523
Cluster 19476	2.417157922497238e-15	1524
Cluster 21665	2.417157922497238e-15	1525
Cluster 22324	2.417157922497238e-15	1526
Cluster 25472	2.417157922497238e-15	1527
Cluster 26340	2.417157922497238e-15	1528
Cluster 29309	2.417157922497238e-15	1529
Cluster 31064	2.417157922497238e-15	1530
Cluster 32148	2.417157922497238e-15	1531
Cluster 34392	2.417157922497238e-15	1532
Cluster 34489	2.417157922497238e-15	1533
Cluster 34680	2.417157922497238e-15	1534
Cluster 35266	2.417157922497238e-15	1535
Cluster 35736	2.417157922497238e-15	1536
Cluster 37260	2.417157922497238e-15	1537
Cluster 41027	2.417157922497238e-15	1538
Cluster 42066	2.417157922497238e-15	1539
Cluster 48805	2.417157922497238e-15	1540
Cluster 49368	2.417157922497238e-15	1541
Cluster 50455	2.417157922497238e-15	1542
Cluster 54098	2.417157922497238e-15	1543
Cluster 57876	2.417157922497238e-15	1544
Cluster 58284	2.417157922497238e-15	1545
Cluster 58743	2.417157922497238e-15	1546
Cluster 59606	2.417157922497238e-15	1547
Cluster 63581	2.417157922497238e-15	1548
Cluster 64041	2.417157922497238e-15	1549
Cluster 64360	2.417157922497238e-15	1550
Cluster 65210	2.417157922497238e-15	1551
Cluster 66019	2.417157922497238e-15	1552
Cluster 66046	2.417157922497238e-15	1553
Cluster 67148	2.417157922497238e-15	1554
Cluster 68520	2.417157922497238e-15	1555
Cluster 70665	2.417157922497238e-15	1556
Cluster 74016	2.417157922497238e-15	1557
Cluster 75340	2.417157922497238e-15	1558
Cluster 75999	2.417157922497238e-15	1559
Cluster 83786	2.417157922497238e-15	1560
Cluster 85557	2.417157922497238e-15	1561
Cluster 86165	2.417157922497238e-15	1562
Cluster 87512	2.417157922497238e-15	1563
Cluster 92328	2.417157922497238e-15	1564
Cluster 28185	2.417157922497238e-15	1565
Cluster 44144	2.417157922497238e-15	1566
Cluster 57488	2.417157922497238e-15	1567
Cluster 13949	2.413365096412597e-15	1568
Cluster 1401	2.4114971442011832e-15	1569
Cluster 4543	2.4114971442011832e-15	1570
Cluster 36491	2.4114971442011832e-15	1571
Cluster 83825	2.4114971442011832e-15	1572
Cluster 86030	2.4097406970649226e-15	1573
Cluster 65952	2.3721583122134784e-15	1574
Cluster 19271	2.36791365012925e-15	1575
Cluster 6047	2.3608911702648117e-15	1576
Cluster 7274	2.3608911702648117e-15	1577
Cluster 24424	2.3608911702648117e-15	1578
Cluster 47067	2.3608911702648117e-15	1579
Cluster 60423	2.3608911702648117e-15	1580
Cluster 24854	2.3522519817164315e-15	1581
Cluster 46294	2.351877389246175e-15	1582
Cluster 64893	2.351877389246175e-15	1583
Cluster 5580	2.3498696021687626e-15	1584
Cluster 38181	2.3498696021687626e-15	1585
Cluster 61732	2.3498696021687626e-15	1586
Cluster 71000	2.3498696021687626e-15	1587
Cluster 28856	2.3445773194213863e-15	1588
Cluster 49274	2.3445773194213863e-15	1589
Cluster 72834	2.338713915507286e-15	1590
Cluster 17170	2.3026021254134684e-15	1591
Cluster 2753	2.3006810633317512e-15	1592
Cluster 5763	2.3006810633317512e-15	1593
Cluster 13781	2.3006810633317512e-15	1594
Cluster 34552	2.3006810633317512e-15	1595
Cluster 37495	2.3006810633317512e-15	1596
Cluster 49767	2.3006810633317512e-15	1597
Cluster 2160	2.3005679896270074e-15	1598
Cluster 43430	2.3005679896270074e-15	1599
Cluster 78099	2.3005679896270074e-15	1600
Cluster 61851	2.2930409241006395e-15	1601
Cluster 53120	2.2910953417548693e-15	1602
Cluster 56353	2.2910953417548693e-15	1603
Cluster 65052	2.2910953417548693e-15	1604
Cluster 93336	2.2910953417548693e-15	1605
Cluster 23902	2.279595080922026e-15	1606
Cluster 24963	2.279595080922026e-15	1607
Cluster 39424	2.279595080922026e-15	1608
Cluster 40563	2.279595080922026e-15	1609
Cluster 74967	2.279595080922026e-15	1610
Cluster 91379	2.2733487451009296e-15	1611
Cluster 763	2.2712658345187454e-15	1612
Cluster 11587	2.2712658345187454e-15	1613
Cluster 6304	2.268661012874258e-15	1614
Cluster 62006	2.268661012874258e-15	1615
Cluster 89633	2.268661012874258e-15	1616
Cluster 12180	2.229906008485955e-15	1617
Cluster 11539	2.2182182397680764e-15	1618
Cluster 32547	2.1753965666242063e-15	1619
Cluster 7758	2.16748323168979e-15	1620
Cluster 7765	2.16748323168979e-15	1621
Cluster 70345	2.16748323168979e-15	1622
Cluster 427	2.162589193023139e-15	1623
Cluster 1217	2.162589193023139e-15	1624
Cluster 1222	2.162589193023139e-15	1625
Cluster 1228	2.162589193023139e-15	1626
Cluster 2571	2.162589193023139e-15	1627
Cluster 14035	2.162589193023139e-15	1628
Cluster 18195	2.162589193023139e-15	1629
Cluster 19758	2.162589193023139e-15	1630
Cluster 25189	2.162589193023139e-15	1631
Cluster 28278	2.162589193023139e-15	1632
Cluster 28655	2.162589193023139e-15	1633
Cluster 36095	2.162589193023139e-15	1634
Cluster 43157	2.162589193023139e-15	1635
Cluster 44152	2.162589193023139e-15	1636
Cluster 45166	2.162589193023139e-15	1637
Cluster 48216	2.162589193023139e-15	1638
Cluster 49022	2.162589193023139e-15	1639
Cluster 49816	2.162589193023139e-15	1640
Cluster 55064	2.162589193023139e-15	1641
Cluster 58910	2.162589193023139e-15	1642
Cluster 67570	2.162589193023139e-15	1643
Cluster 75678	2.162589193023139e-15	1644
Cluster 75733	2.162589193023139e-15	1645
Cluster 76758	2.162589193023139e-15	1646
Cluster 57252	2.159047216078969e-15	1647
Cluster 31868	2.144418208262017e-15	1648
Cluster 19429	2.1275376971041672e-15	1649
Cluster 3959	2.1146823829702738e-15	1650
Cluster 6003	2.1146823829702738e-15	1651
Cluster 6851	2.1146823829702738e-15	1652
Cluster 15850	2.1146823829702738e-15	1653
Cluster 16175	2.1146823829702738e-15	1654
Cluster 36386	2.1146823829702738e-15	1655
Cluster 52169	2.1146823829702738e-15	1656
Cluster 65986	2.1146823829702738e-15	1657
Cluster 73264	2.1146823829702738e-15	1658
Cluster 86496	2.1146823829702738e-15	1659
Cluster 90211	2.1146823829702738e-15	1660
Cluster 91664	2.1146823829702738e-15	1661
Cluster 72278	2.0890177035557422e-15	1662
Cluster 9559	2.0614200973235376e-15	1663
Cluster 13209	2.0614200973235376e-15	1664
Cluster 54391	2.0238657261470214e-15	1665
Cluster 10218	2.016188245366873e-15	1666
Cluster 12837	2.016188245366873e-15	1667
Cluster 50066	2.016188245366873e-15	1668
Cluster 71356	2.016188245366873e-15	1669
Cluster 80279	2.016188245366873e-15	1670
Cluster 965	2.0026800967123118e-15	1671
Cluster 6363	2.0026800967123118e-15	1672
Cluster 13368	2.0026800967123118e-15	1673
Cluster 14688	2.0026800967123118e-15	1674
Cluster 15140	2.0026800967123118e-15	1675
Cluster 16839	2.0026800967123118e-15	1676
Cluster 20087	2.0026800967123118e-15	1677
Cluster 21592	2.0026800967123118e-15	1678
Cluster 21832	2.0026800967123118e-15	1679
Cluster 22395	2.0026800967123118e-15	1680
Cluster 22430	2.0026800967123118e-15	1681
Cluster 24971	2.0026800967123118e-15	1682
Cluster 25253	2.0026800967123118e-15	1683
Cluster 27319	2.0026800967123118e-15	1684
Cluster 27391	2.0026800967123118e-15	1685
Cluster 27774	2.0026800967123118e-15	1686
Cluster 28167	2.0026800967123118e-15	1687
Cluster 31627	2.0026800967123118e-15	1688
Cluster 39434	2.0026800967123118e-15	1689
Cluster 42309	2.0026800967123118e-15	1690
Cluster 42788	2.0026800967123118e-15	1691
Cluster 45422	2.0026800967123118e-15	1692
Cluster 45517	2.0026800967123118e-15	1693
Cluster 50116	2.0026800967123118e-15	1694
Cluster 55639	2.0026800967123118e-15	1695
Cluster 57489	2.0026800967123118e-15	1696
Cluster 66062	2.0026800967123118e-15	1697
Cluster 66910	2.0026800967123118e-15	1698
Cluster 67809	2.0026800967123118e-15	1699
Cluster 69709	2.0026800967123118e-15	1700
Cluster 70729	2.0026800967123118e-15	1701
Cluster 71468	2.0026800967123118e-15	1702
Cluster 72652	2.0026800967123118e-15	1703
Cluster 76088	2.0026800967123118e-15	1704
Cluster 81499	2.0026800967123118e-15	1705
Cluster 81555	2.0026800967123118e-15	1706
Cluster 81797	2.0026800967123118e-15	1707
Cluster 86562	2.0026800967123118e-15	1708
Cluster 86765	2.0026800967123118e-15	1709
Cluster 66199	2.0004416784260966e-15	1710
Cluster 77185	2.0004416784260966e-15	1711
Cluster 8366	1.9994411018194886e-15	1712
Cluster 2148	1.9884452456459002e-15	1713
Cluster 3036	1.9884452456459002e-15	1714
Cluster 7617	1.9838566440845065e-15	1715
Cluster 13655	1.9838566440845065e-15	1716
Cluster 14646	1.9838566440845065e-15	1717
Cluster 15906	1.9838566440845065e-15	1718
Cluster 28481	1.9838566440845065e-15	1719
Cluster 36401	1.9838566440845065e-15	1720
Cluster 42401	1.9838566440845065e-15	1721
Cluster 42461	1.9838566440845065e-15	1722
Cluster 49979	1.9838566440845065e-15	1723
Cluster 52029	1.9838566440845065e-15	1724
Cluster 65493	1.9838566440845065e-15	1725
Cluster 72206	1.9838566440845065e-15	1726
Cluster 79791	1.9838566440845065e-15	1727
Cluster 86369	1.9838566440845065e-15	1728
Cluster 1994	1.9742298980639746e-15	1729
Cluster 2430	1.9742298980639746e-15	1730
Cluster 4467	1.9742298980639746e-15	1731
Cluster 5442	1.9742298980639746e-15	1732
Cluster 5574	1.9742298980639746e-15	1733
Cluster 7665	1.9742298980639746e-15	1734
Cluster 11868	1.9742298980639746e-15	1735
Cluster 12063	1.9742298980639746e-15	1736
Cluster 16276	1.9742298980639746e-15	1737
Cluster 18221	1.9742298980639746e-15	1738
Cluster 24579	1.9742298980639746e-15	1739
Cluster 30666	1.9742298980639746e-15	1740
Cluster 31151	1.9742298980639746e-15	1741
Cluster 33603	1.9742298980639746e-15	1742
Cluster 34294	1.9742298980639746e-15	1743
Cluster 34921	1.9742298980639746e-15	1744
Cluster 40017	1.9742298980639746e-15	1745
Cluster 40212	1.9742298980639746e-15	1746
Cluster 48357	1.9742298980639746e-15	1747
Cluster 49356	1.9742298980639746e-15	1748
Cluster 51319	1.9742298980639746e-15	1749
Cluster 53924	1.9742298980639746e-15	1750
Cluster 54077	1.9742298980639746e-15	1751
Cluster 54713	1.9742298980639746e-15	1752
Cluster 61360	1.9742298980639746e-15	1753
Cluster 65286	1.9742298980639746e-15	1754
Cluster 69628	1.9742298980639746e-15	1755
Cluster 74955	1.9742298980639746e-15	1756
Cluster 75788	1.9742298980639746e-15	1757
Cluster 76311	1.9742298980639746e-15	1758
Cluster 83547	1.9742298980639746e-15	1759
Cluster 87569	1.9742298980639746e-15	1760
Cluster 87915	1.9742298980639746e-15	1761
Cluster 92933	1.9742298980639746e-15	1762
Cluster 3710	1.9691440823992443e-15	1763
Cluster 29026	1.9691440823992443e-15	1764
Cluster 66943	1.9691440823992443e-15	1765
Cluster 34713	1.9555660985544588e-15	1766
Cluster 77289	1.9555660985544588e-15	1767
Cluster 14263	1.9509918217265663e-15	1768
Cluster 32568	1.9509918217265663e-15	1769
Cluster 4103	1.9453633669740813e-15	1770
Cluster 8531	1.9453633669740813e-15	1771
Cluster 34293	1.9453633669740813e-15	1772
Cluster 38990	1.9453633669740813e-15	1773
Cluster 59378	1.9453633669740813e-15	1774
Cluster 70097	1.9453633669740813e-15	1775
Cluster 76611	1.9453633669740813e-15	1776
Cluster 76821	1.9453633669740813e-15	1777
Cluster 83315	1.9453633669740813e-15	1778
Cluster 88157	1.9453633669740813e-15	1779
Cluster 82028	1.9449303363479627e-15	1780
Cluster 59734	1.940218661176762e-15	1781
Cluster 63584	1.940218661176762e-15	1782
Cluster 63798	1.940218661176762e-15	1783
Cluster 13790	1.940100667575386e-15	1784
Cluster 37322	1.9297369471450964e-15	1785
Cluster 72738	1.9297369471450964e-15	1786
Cluster 73505	1.9297369471450964e-15	1787
Cluster 82194	1.9297369471450964e-15	1788
Cluster 10198	1.922875254632286e-15	1789
Cluster 10677	1.922875254632286e-15	1790
Cluster 28872	1.922875254632286e-15	1791
Cluster 31954	1.922875254632286e-15	1792
Cluster 46181	1.922875254632286e-15	1793
Cluster 67701	1.922875254632286e-15	1794
Cluster 68443	1.922875254632286e-15	1795
Cluster 72859	1.922875254632286e-15	1796
Cluster 88699	1.922875254632286e-15	1797
Cluster 12045	1.9081828804359585e-15	1798
Cluster 25869	1.9081828804359585e-15	1799
Cluster 54164	1.9081828804359585e-15	1800
Cluster 55125	1.871413161355358e-15	1801
Cluster 83451	1.871413161355358e-15	1802
Cluster 27314	1.8670893375729052e-15	1803
Cluster 75693	1.8670893375729052e-15	1804
Cluster 72035	1.8666714881343035e-15	1805
Cluster 42696	1.8657640059865962e-15	1806
Cluster 11182	1.8629328065304773e-15	1807
Cluster 15159	1.8629328065304773e-15	1808
Cluster 18518	1.8629328065304773e-15	1809
Cluster 18521	1.8629328065304773e-15	1810
Cluster 23456	1.8629328065304773e-15	1811
Cluster 26741	1.8629328065304773e-15	1812
Cluster 37046	1.8629328065304773e-15	1813
Cluster 41207	1.8629328065304773e-15	1814
Cluster 78149	1.8629328065304773e-15	1815
Cluster 79822	1.8629328065304773e-15	1816
Cluster 81647	1.8629328065304773e-15	1817
Cluster 92639	1.8629328065304773e-15	1818
Cluster 27951	1.8578573812920187e-15	1819
Cluster 32049	1.8578573812920187e-15	1820
Cluster 89190	1.8578573812920187e-15	1821
Cluster 93154	1.8578573812920187e-15	1822
Cluster 45926	1.8518163453672148e-15	1823
Cluster 17202	1.851516768608256e-15	1824
Cluster 6232	1.84200120030045e-15	1825
Cluster 22001	1.84200120030045e-15	1826
Cluster 50103	1.84200120030045e-15	1827
Cluster 93131	1.84200120030045e-15	1828
Cluster 1135	1.8173870635284946e-15	1829
Cluster 2835	1.8023352323249057e-15	1830
Cluster 9510	1.8023352323249057e-15	1831
Cluster 13500	1.8023352323249057e-15	1832
Cluster 24995	1.8023352323249057e-15	1833
Cluster 47004	1.8023352323249057e-15	1834
Cluster 51889	1.8023352323249057e-15	1835
Cluster 59998	1.8023352323249057e-15	1836
Cluster 73684	1.8023352323249057e-15	1837
Cluster 73719	1.8023352323249057e-15	1838
Cluster 78105	1.8023352323249057e-15	1839
Cluster 7518	1.7919104029987178e-15	1840
Cluster 10041	1.7919104029987178e-15	1841
Cluster 43969	1.7919104029987178e-15	1842
Cluster 45500	1.7919104029987178e-15	1843
Cluster 36729	1.7736497250353163e-15	1844
Cluster 43566	1.7660326161268546e-15	1845
Cluster 63375	1.7660326161268546e-15	1846
Cluster 92986	1.7660326161268546e-15	1847
Cluster 10467	1.759649455397097e-15	1848
Cluster 11239	1.7529492215663496e-15	1849
Cluster 106	1.7479677184764979e-15	1850
Cluster 37198	1.7479677184764979e-15	1851
Cluster 41521	1.7479677184764979e-15	1852
Cluster 46117	1.7479677184764979e-15	1853
Cluster 51623	1.7479677184764979e-15	1854
Cluster 51985	1.7479677184764979e-15	1855
Cluster 61701	1.7479677184764979e-15	1856
Cluster 62691	1.7479677184764979e-15	1857
Cluster 69987	1.7479677184764979e-15	1858
Cluster 76494	1.7479677184764979e-15	1859
Cluster 76519	1.7479677184764979e-15	1860
Cluster 60213	1.7303240837196562e-15	1861
Cluster 45287	1.7106727736051067e-15	1862
Cluster 49877	1.7076883584144517e-15	1863
Cluster 16371	1.7021804424464313e-15	1864
Cluster 31741	1.7021804424464313e-15	1865
Cluster 27284	1.6690030755114983e-15	1866
Cluster 63659	1.6690030755114983e-15	1867
Cluster 90796	1.6690030755114983e-15	1868
Cluster 18586	1.6593461207983716e-15	1869
Cluster 27540	1.6593461207983716e-15	1870
Cluster 29775	1.6593461207983716e-15	1871
Cluster 58373	1.6593461207983716e-15	1872
Cluster 64676	1.6593461207983716e-15	1873
Cluster 6248	1.6580842060322116e-15	1874
Cluster 23858	1.6580842060322116e-15	1875
Cluster 44555	1.6580842060322116e-15	1876
Cluster 51732	1.6580842060322116e-15	1877
Cluster 3289	1.646370128689408e-15	1878
Cluster 9203	1.646370128689408e-15	1879
Cluster 12050	1.646370128689408e-15	1880
Cluster 25068	1.646370128689408e-15	1881
Cluster 26467	1.646370128689408e-15	1882
Cluster 50056	1.646370128689408e-15	1883
Cluster 55221	1.646370128689408e-15	1884
Cluster 63741	1.646370128689408e-15	1885
Cluster 64319	1.646370128689408e-15	1886
Cluster 65399	1.646370128689408e-15	1887
Cluster 86255	1.646370128689408e-15	1888
Cluster 4237	1.6417391850204992e-15	1889
Cluster 55259	1.6417391850204992e-15	1890
Cluster 65932	1.6417391850204992e-15	1891
Cluster 62788	1.6067818725736223e-15	1892
Cluster 18408	1.6004436817812315e-15	1893
Cluster 26525	1.6004436817812315e-15	1894
Cluster 36781	1.6004436817812315e-15	1895
Cluster 38631	1.6004436817812315e-15	1896
Cluster 42355	1.6004436817812315e-15	1897
Cluster 45475	1.6004436817812315e-15	1898
Cluster 46936	1.6004436817812315e-15	1899
Cluster 68824	1.6004436817812315e-15	1900
Cluster 70239	1.6004436817812315e-15	1901
Cluster 73668	1.6004436817812315e-15	1902
Cluster 17688	1.5787917076469013e-15	1903
Cluster 18141	1.5787917076469013e-15	1904
Cluster 21009	1.5787917076469013e-15	1905
Cluster 31581	1.5787917076469013e-15	1906
Cluster 53371	1.5787917076469013e-15	1907
Cluster 60984	1.5787917076469013e-15	1908
