"RARB"	"RASGRF1"	+
"CST7"	"RASGRF1"	+
"BPIFB2"	"RASGRF1"	-
"ULK2"	"RASGRF1"	-
"ZNF446"	"RASGRF1"	-
"FAT1"	"RASGRF1"	+
"CAD"	"RASGRF1"	+
"PREP"	"RASGRF1"	+
"HSD17B2"	"RASGRF1"	+
"DOCK3"	"RASGRF1"	+
"ZNF112"	"ZC3H11A"	+
"PHKA1"	"ZC3H11A"	+
"HYAL2"	"ZC3H11A"	-
"NUCKS1"	"ZC3H11A"	+
"ENO1"	"ZC3H11A"	-
"FRYL"	"ZC3H11A"	+
"TMEM131"	"ZC3H11A"	+
"CST7"	"ZC3H11A"	-
"CPNE3"	"ZC3H11A"	+
"PPP1R15A"	"ZC3H11A"	-
"CLDN18"	"YIPF1"	-
"COASY"	"YIPF1"	+
"BCL3"	"YIPF1"	+
"SLC6A15"	"YIPF1"	-
"PVR"	"YIPF1"	-
"CLASP1"	"YIPF1"	-
"IPCEF1"	"YIPF1"	-
"PLD1"	"YIPF1"	-
"MCAM"	"YIPF1"	-
"BPIFB2"	"YIPF1"	+
"ME2"	"YIPF1"	-
"ITGB5"	"YIPF1"	+
"ZNF446"	"YIPF1"	+
"FAT1"	"YIPF1"	-
"SLCO1A2"	"YIPF1"	-
"CAD"	"YIPF1"	-
"ATG16L1"	"YIPF1"	+
"DOCK3"	"YIPF1"	-
"ZNF112"	"SPAG4"	-
"COASY"	"SPAG4"	+
"MAST4"	"SPAG4"	-
"BCL3"	"SPAG4"	+
"MPP5"	"SPAG4"	-
"HMMR"	"SPAG4"	+
"MCM2"	"SPAG4"	+
"MGLL"	"SPAG4"	-
"ENO1"	"SPAG4"	+
"PLD1"	"SPAG4"	-
"MCAM"	"SPAG4"	-
"RARB"	"SPAG4"	-
"CDC14A"	"SPAG4"	-
"ZNF446"	"SPAG4"	+
"FAT1"	"SPAG4"	-
"MAST4"	"ZNF112"	+
"NUCKS1"	"ZNF112"	+
"MPP5"	"ZNF112"	+
"MCM2"	"ZNF112"	-
"ENO1"	"ZNF112"	-
"TM9SF3"	"ZNF112"	+
"CST7"	"ZNF112"	-
"NEBL"	"ZNF112"	+
"CETP"	"ZNF112"	-
"PHKA1"	"MTMR1"	+
"NUCKS1"	"MTMR1"	+
"HMMR"	"MTMR1"	+
"MGLL"	"MTMR1"	-
"MCAM"	"MTMR1"	-
"HSP90AA1"	"MTMR1"	+
"ITGB5"	"MTMR1"	-
"WBP11"	"MTMR1"	+
"PPP1R15A"	"MTMR1"	-
"CETP"	"MTMR1"	-
"COASY"	"CYB5R4"	-
"IP6K2"	"CYB5R4"	-
"IPCEF1"	"CYB5R4"	+
"PLD1"	"CYB5R4"	+
"ME2"	"CYB5R4"	+
"ZNF446"	"CYB5R4"	-
"CLDN18"	"COL17A1"	+
"PHKA1"	"COL17A1"	-
"ST6GALNAC1"	"COL17A1"	+
"HMMR"	"COL17A1"	-
"MCM2"	"COL17A1"	-
"MGLL"	"COL17A1"	+
"PLD1"	"COL17A1"	+
"MCAM"	"COL17A1"	+
"RARB"	"COL17A1"	+
"CDC14A"	"COL17A1"	+
"HSP90AA1"	"COL17A1"	-
"ME2"	"COL17A1"	-
"FAT1"	"COL17A1"	+
"SLCO1A2"	"COL17A1"	+
"WBP11"	"COL17A1"	-
"CPNE3"	"COL17A1"	-
"HSD17B2"	"COL17A1"	+
"PPP1R15A"	"COL17A1"	+
"COASY"	"CLDN18"	-
"BCL3"	"CLDN18"	-
"HMMR"	"CLDN18"	-
"MCM2"	"CLDN18"	-
"CLASP1"	"CLDN18"	+
"MGLL"	"CLDN18"	+
"FOSL2"	"CLDN18"	+
"PLD1"	"CLDN18"	+
"MCAM"	"CLDN18"	+
"ZNF446"	"CLDN18"	-
"FAT1"	"CLDN18"	+
"SLCO1A2"	"CLDN18"	+
"RRP15"	"PHKA1"	+
"HYAL2"	"PHKA1"	-
"NUCKS1"	"PHKA1"	+
"HMMR"	"PHKA1"	+
"IPCEF1"	"PHKA1"	-
"ENO1"	"PHKA1"	-
"FRYL"	"PHKA1"	+
"TMEM131"	"PHKA1"	+
"PLD1"	"PHKA1"	-
"MCAM"	"PHKA1"	-
"TM9SF3"	"PHKA1"	+
"CST7"	"PHKA1"	-
"NEBL"	"PHKA1"	+
"XRCC5"	"PHKA1"	+
"HSP90AA1"	"PHKA1"	+
"ULK2"	"PHKA1"	+
"WBP11"	"PHKA1"	+
"CPNE3"	"PHKA1"	+
"PPP1R15A"	"PHKA1"	-
"CETP"	"PHKA1"	-
"MAST4"	"RRP15"	-
"NUCKS1"	"RRP15"	+
"ST6GALNAC1"	"RRP15"	-
"HMMR"	"RRP15"	+
"MCM2"	"RRP15"	+
"MCAM"	"RRP15"	-
"XRCC5"	"RRP15"	+
"HSP90AA1"	"RRP15"	+
"ITGB5"	"RRP15"	-
"WBP11"	"RRP15"	+
"CPNE3"	"RRP15"	+
"PPP1R15A"	"RRP15"	-
"CETP"	"RRP15"	-
"NUCKS1"	"HYAL2"	-
"FRYL"	"HYAL2"	-
"TMEM131"	"HYAL2"	-
"NEBL"	"HYAL2"	-
"WBP11"	"HYAL2"	-
"CPNE3"	"HYAL2"	-
"PPP1R15A"	"HYAL2"	+
"IP6K2"	"COASY"	+
"BCL3"	"COASY"	+
"SLC6A15"	"COASY"	-
"ADGRL1"	"COASY"	+
"CLASP1"	"COASY"	-
"IPCEF1"	"COASY"	-
"PLD1"	"COASY"	-
"MCAM"	"COASY"	-
"RARB"	"COASY"	-
"ME2"	"COASY"	-
"ZNF446"	"COASY"	+
"FAT1"	"COASY"	-
"SLCO1A2"	"COASY"	-
"PREP"	"COASY"	-
"HSD17B2"	"COASY"	-
"PLD1"	"IP6K2"	-
"ME2"	"IP6K2"	-
"ZNF446"	"IP6K2"	+
"CPNE3"	"IP6K2"	-
"ST6GALNAC1"	"MAST4"	+
"SLC6A15"	"MAST4"	-
"MPP5"	"MAST4"	+
"HMMR"	"MAST4"	-
"PVR"	"MAST4"	-
"MCM2"	"MAST4"	-
"MGLL"	"MAST4"	+
"ENO1"	"MAST4"	-
"FOSL2"	"MAST4"	+
"FRYL"	"MAST4"	+
"CST7"	"MAST4"	-
"NEBL"	"MAST4"	+
"BPIFB2"	"MAST4"	+
"CDC14A"	"MAST4"	+
"ITGB5"	"MAST4"	+
"ULK2"	"MAST4"	+
"CAD"	"MAST4"	-
"PREP"	"MAST4"	-
"ATG16L1"	"MAST4"	+
"HSD17B2"	"MAST4"	-
"DOCK3"	"MAST4"	-
"HMMR"	"NUCKS1"	+
"MCM2"	"NUCKS1"	+
"FRYL"	"NUCKS1"	+
"TMEM131"	"NUCKS1"	+
"MCAM"	"NUCKS1"	-
"TM9SF3"	"NUCKS1"	+
"XRCC5"	"NUCKS1"	+
"HSP90AA1"	"NUCKS1"	+
"WBP11"	"NUCKS1"	+
"CPNE3"	"NUCKS1"	+
"PPP1R15A"	"NUCKS1"	-
"CETP"	"NUCKS1"	-
"SLC6A15"	"BCL3"	-
"CLASP1"	"BCL3"	-
"PLD1"	"BCL3"	-
"RARB"	"BCL3"	-
"CST7"	"BCL3"	+
"CDC14A"	"BCL3"	-
"ZNF446"	"BCL3"	+
"FAT1"	"BCL3"	-
"SLCO1A2"	"BCL3"	-
"MCM2"	"ZXDC"	+
"CAD"	"ZXDC"	+
"HMMR"	"ST6GALNAC1"	-
"MCM2"	"ST6GALNAC1"	-
"MGLL"	"ST6GALNAC1"	+
"IPCEF1"	"ST6GALNAC1"	+
"MCAM"	"ST6GALNAC1"	+
"ME2"	"ST6GALNAC1"	-
"SLCO1A2"	"ST6GALNAC1"	+
"CAD"	"ST6GALNAC1"	-
"PPP1R15A"	"ST6GALNAC1"	+
"CETP"	"ST6GALNAC1"	+
"PVR"	"SLC6A15"	+
"CLASP1"	"SLC6A15"	+
"ENO1"	"SLC6A15"	+
"PLD1"	"SLC6A15"	+
"RARB"	"SLC6A15"	+
"BPIFB2"	"SLC6A15"	-
"C1QTNF3"	"SLC6A15"	-
"ME2"	"SLC6A15"	+
"ITGB5"	"SLC6A15"	-
"ZNF446"	"SLC6A15"	-
"FAT1"	"SLC6A15"	+
"SLCO1A2"	"SLC6A15"	+
"CAD"	"SLC6A15"	+
"PREP"	"SLC6A15"	+
"ATG16L1"	"SLC6A15"	-
"HSD17B2"	"SLC6A15"	+
"DOCK3"	"SLC6A15"	+
"IPCEF1"	"ADGRL1"	-
"PLD1"	"ADGRL1"	-
"RARB"	"ADGRL1"	-
"ZNF446"	"ADGRL1"	+
"FAT1"	"ADGRL1"	-
"MCM2"	"MPP5"	-
"ENO1"	"MPP5"	-
"FRYL"	"MPP5"	+
"TM9SF3"	"MPP5"	+
"CST7"	"MPP5"	-
"NEBL"	"MPP5"	+
"ATG16L1"	"MPP5"	+
"CETP"	"MPP5"	-
"PVR"	"HMMR"	+
"MCM2"	"HMMR"	+
"MGLL"	"HMMR"	-
"ENO1"	"HMMR"	+
"MCAM"	"HMMR"	-
"RARB"	"HMMR"	-
"BPIFB2"	"HMMR"	-
"HSP90AA1"	"HMMR"	+
"ME2"	"HMMR"	+
"ITGB5"	"HMMR"	-
"WBP11"	"HMMR"	+
"CAD"	"HMMR"	+
"PREP"	"HMMR"	+
"CPNE3"	"HMMR"	+
"PPP1R15A"	"HMMR"	-
"MCM2"	"PVR"	+
"ENO1"	"PVR"	+
"PLD1"	"PVR"	+
"BPIFB2"	"PVR"	-
"C1QTNF3"	"PVR"	-
"ME2"	"PVR"	+
"ITGB5"	"PVR"	-
"ZNF446"	"PVR"	-
"FAT1"	"PVR"	+
"CAD"	"PVR"	+
"PREP"	"PVR"	+
"ATG16L1"	"PVR"	-
"ERO1B"	"PVR"	-
"DOCK3"	"PVR"	+
"MGLL"	"MCM2"	-
"ENO1"	"MCM2"	+
"FRYL"	"MCM2"	-
"MCAM"	"MCM2"	-
"BPIFB2"	"MCM2"	-
"HSP90AA1"	"MCM2"	+
"C1QTNF3"	"MCM2"	-
"ME2"	"MCM2"	+
"ITGB5"	"MCM2"	-
"WBP11"	"MCM2"	+
"CAD"	"MCM2"	+
"PREP"	"MCM2"	+
"ERO1B"	"MCM2"	-
"PPP1R15A"	"MCM2"	-
"CETP"	"MCM2"	-
"PLD1"	"CLASP1"	+
"RARB"	"CLASP1"	+
"ME2"	"CLASP1"	+
"ZNF446"	"CLASP1"	-
"FAT1"	"CLASP1"	+
"SLCO1A2"	"CLASP1"	+
"PREP"	"CLASP1"	+
"ENO1"	"SNCB"	+
"FRYL"	"SNCB"	-
"PLD1"	"MGLL"	+
"MCAM"	"MGLL"	+
"BPIFB2"	"MGLL"	+
"ITGB5"	"MGLL"	+
"PPP1R15A"	"MGLL"	+
"CETP"	"MGLL"	+
"PLD1"	"IPCEF1"	+
"RARB"	"IPCEF1"	+
"CST7"	"IPCEF1"	+
"CDC14A"	"IPCEF1"	+
"HSP90AA1"	"IPCEF1"	-
"ITGB5"	"IPCEF1"	-
"ULK2"	"IPCEF1"	-
"ZNF446"	"IPCEF1"	-
"FAT1"	"IPCEF1"	+
"SLCO1A2"	"IPCEF1"	+
"HSD17B2"	"IPCEF1"	+
"CETP"	"IPCEF1"	+
"FRYL"	"ENO1"	-
"TMEM131"	"ENO1"	-
"PLD1"	"ENO1"	+
"CST7"	"ENO1"	+
"NEBL"	"ENO1"	-
"BPIFB2"	"ENO1"	-
"CDC14A"	"ENO1"	-
"RDH8"	"ENO1"	+
"C1QTNF3"	"ENO1"	-
"ME2"	"ENO1"	+
"ULK2"	"ENO1"	-
"ZNF446"	"ENO1"	-
"FAT1"	"ENO1"	+
"CAD"	"ENO1"	+
"PREP"	"ENO1"	+
"ATG16L1"	"ENO1"	-
"ERO1B"	"ENO1"	-
"HSD17B2"	"ENO1"	+
"PPP1R15A"	"ENO1"	+
"PLD1"	"FOSL2"	+
"MCAM"	"FOSL2"	+
"FAT1"	"FOSL2"	+
"PPP1R15A"	"FOSL2"	+
"TMEM131"	"FRYL"	+
"NEBL"	"FRYL"	+
"CPNE3"	"FRYL"	+
"HSD17B2"	"FRYL"	-
"PPP1R15A"	"FRYL"	-
"NEBL"	"TMEM131"	+
"WBP11"	"TMEM131"	+
"CPNE3"	"TMEM131"	+
"ATG16L1"	"TMEM131"	+
"PPP1R15A"	"TMEM131"	-
"MCAM"	"PLD1"	+
"RARB"	"PLD1"	+
"ME2"	"PLD1"	+
"ZNF446"	"PLD1"	-
"FAT1"	"PLD1"	+
"SLCO1A2"	"PLD1"	+
"PREP"	"PLD1"	+
"ATG16L1"	"PLD1"	-
"HSD17B2"	"PLD1"	+
"CETP"	"PLD1"	+
"RARB"	"MCAM"	+
"NEBL"	"MCAM"	-
"RDH8"	"MCAM"	+
"ZNF446"	"MCAM"	-
"FAT1"	"MCAM"	+
"WBP11"	"MCAM"	-
"CPNE3"	"MCAM"	-
"ATG16L1"	"MCAM"	-
"PPP1R15A"	"MCAM"	+
"CETP"	"MCAM"	+
"C1QTNF3"	"RARB"	-
"ZNF446"	"RARB"	-
"FAT1"	"RARB"	+
"SLCO1A2"	"RARB"	+
"HSD17B2"	"RARB"	+
"NEBL"	"TM9SF3"	+
"XRCC5"	"TM9SF3"	+
"HSP90AA1"	"TM9SF3"	+
"CPNE3"	"TM9SF3"	+
"NEBL"	"CST7"	-
"ULK2"	"CST7"	-
"CPNE3"	"CST7"	-
"PPP1R15A"	"CST7"	+
"CETP"	"CST7"	+
"XRCC5"	"NEBL"	+
"ULK2"	"NEBL"	+
"CPNE3"	"NEBL"	+
"PPP1R15A"	"NEBL"	-
"CETP"	"NEBL"	-
"ME2"	"BPIFB2"	-
"ITGB5"	"BPIFB2"	+
"ZNF446"	"BPIFB2"	+
"FAT1"	"BPIFB2"	-
"CAD"	"BPIFB2"	-
"ATG16L1"	"BPIFB2"	+
"DOCK3"	"BPIFB2"	-
"HSP90AA1"	"XRCC5"	+
"CPNE3"	"XRCC5"	+
"PPP1R15A"	"XRCC5"	-
"CETP"	"XRCC5"	-
"SLCO1A2"	"CDC14A"	+
"ERO1B"	"CDC14A"	+
"CETP"	"RDH8"	+
"WBP11"	"HSP90AA1"	+
"CPNE3"	"HSP90AA1"	+
"PPP1R15A"	"HSP90AA1"	-
"CETP"	"HSP90AA1"	-
"ME2"	"C1QTNF3"	-
"ITGB5"	"C1QTNF3"	+
"SLCO1A2"	"C1QTNF3"	-
"CAD"	"C1QTNF3"	-
"ITGB5"	"ME2"	-
"ZNF446"	"ME2"	-
"FAT1"	"ME2"	+
"CAD"	"ME2"	+
"PREP"	"ME2"	+
"ATG16L1"	"ME2"	-
"DOCK3"	"ME2"	+
"ZNF446"	"ITGB5"	+
"SLCO1A2"	"ITGB5"	-
"WBP11"	"ITGB5"	-
"CAD"	"ITGB5"	-
"ATG16L1"	"ITGB5"	+
"DOCK3"	"ITGB5"	-
"CPNE3"	"ULK2"	+
"HSD17B2"	"ULK2"	-
"FAT1"	"ZNF446"	-
"SLCO1A2"	"ZNF446"	-
"PREP"	"ZNF446"	-
"ATG16L1"	"ZNF446"	+
"HSD17B2"	"ZNF446"	-
"SLCO1A2"	"FAT1"	+
"CAD"	"FAT1"	+
"PREP"	"FAT1"	+
"ATG16L1"	"FAT1"	-
"HSD17B2"	"FAT1"	+
"ATG16L1"	"SLCO1A2"	-
"HSD17B2"	"SLCO1A2"	+
"CPNE3"	"WBP11"	+
"HSD17B2"	"WBP11"	-
"PPP1R15A"	"WBP11"	-
"CETP"	"WBP11"	-
"PREP"	"CAD"	+
"ERO1B"	"CAD"	-
"DOCK3"	"CAD"	+
"ATG16L1"	"PREP"	-
"HSD17B2"	"CPNE3"	-
"PPP1R15A"	"CPNE3"	-
"CETP"	"CPNE3"	-
"CETP"	"ATG16L1"	-
"DOCK3"	"ATG16L1"	-
"PPP1R15A"	"HSD17B2"	+
"CETP"	"PPP1R15A"	+
