"CFH"	"LAP3"	"SLC7A2"	"RECQL"	"RPAP3"	"ACSM3"	"TBXA2R"	"MARK4"	"CRAMP1"	"AASS"	"MPND"	"MGST1"	"MAPK8IP2"	"PAX7"	"IDS"	"CLCN6"	"UTP18"	"TTC19"	"TMEM159"	"ZMYND11"	"DPEP1"	"CYP3A43"	"VRK2"	"SNX1"	"ARNTL2"	"ARID4A"	"PNPLA6"	"USP2"	"METTL1"	"MSR1"	"C6"	"CUL7"	"EPHA3"	"GPM6B"	"CTPS2"	"SCML1"	"MRPS10"	"VAMP3"	"FOXP3"	"MSMO1"	"MRTO4"	"GYG2"	"PRDM1"	"TMCC3"	"RASGRF1"	"ZC3H11A"	"YIPF1"	"SPAG4"	"ZNF112"	"MTMR1"	"ADAT1"	"CYB5R4"	"COL17A1"	"CLDN18"	"PHKA1"	"DNTTIP2"	"RRP15"	"HYAL2"	"COASY"	"IP6K2"	"IFT80"	"MAST4"	"NUCKS1"	"BCL3"	"DGCR2"	"ZXDC"	"ST6GALNAC1"	"SLC6A15"	"ADGRL1"	"ASIC4"	"MPP5"	"HMMR"	"PVR"	"MCM2"	"GSDMB"	"CLASP1"	"SNCB"	"MGLL"	"IPCEF1"	"ENO1"	"TACR2"	"FOSL2"	"FRYL"	"TMEM131"	"PLD1"	"PTPN23"	"MCAM"	"RARB"	"TM9SF3"	"LRCH4"	"POLD3"	"CST7"	"NEBL"	"BPIFB2"	"XRCC5"	"CDC14A"	"RABL2B"	"RDH8"	"HSP90AA1"	"CACNA1S"	"C1QTNF3"	"ME2"	"ITGB5"	"ULK2"	"ZNF446"	"FAT1"	"HAL"	"SLCO1A2"	"WBP11"	"CAD"	"MYNN"	"PREP"	"CPNE3"	"ATG16L1"	"ERO1B"	"HSD17B2"	"PPP1R15A"	"CETP"	"DOCK3"	"NSFL1C"
"CST7"	0.429546238765189	0.461849960536287	-0.210342716992463	-0.00425645539730854	-0.182936129546456	0.0927467030773782	0.173162311460307	-0.0613862649014271	-0.187247732652188	-0.0790519522807405	0.112233288104092	-0.0267206063695649	-0.122463142125317	0.0899121387873876	0.0158027982704037	-0.0187585388372703	-0.062055119333984	-0.328912655358374	0.0658512474345072	-0.295086523839392	0.433942635042763	-0.0445582036811404	-0.028452062832466	-0.207922530400284	0.397287866391503	-0.144923331318578	0.205221732680719	0.00121885156075996	0.0369477441313954	0.337384254526904	0.146347036821504	-0.172080485979957	0.0135959084185221	0.0870853018292977	-0.157030380372493	0.157586153267591	-0.0694383649616444	0.0369737437672286	0.687356255969028	-0.132988674050331	0.0760774883532478	0.0632659580901954	0.574269456031246	0.21751186226381	0.296698435140623	-0.234485447814241	-0.0649291949917184	0.130078890565462	-0.284667862826534	-0.0606380932803747	-0.244507198805103	0.0928519945534698	0.121838329253151	-0.0642386913304473	-0.372059879698172	-0.0427749391263252	-0.149703098636578	0.143699062389687	-0.149884008503234	-0.167514532234396	-0.148877583726525	-0.234726891460845	-0.188858298662566	0.219876406863915	-0.0549240977628483	-0.190299892054741	0.133188144561387	0.0578863186227174	-0.172835082242375	0.11932814353281	-0.24786422907254	0.0216024162160906	-0.00699075216271058	0.0296727556126866	0.0779224050989092	-0.119612605642822	0.165254326973032	0.0620681548639134	0.618202903253441	0.204468154982311	-0.0623518678692399	0.00706165142316371	-0.142216900384938	-0.0812576558301762	0.186451381270134	-0.132903734615695	0.0762680271418398	0.181852493397507	-0.181644596953973	0.028703532679729	-0.0705109988638404	1	-0.305495688035262	-0.114547570939364	-0.115963787368105	0.0270393735118065	-0.16028722676402	0.0984525868208281	-0.185075624973514	-0.00938327956421997	0.0209710014282588	0.101399913556426	-0.0126263985617509	-0.368721756430345	-0.113459762058154	0.0393023806187803	0.0391452339446094	0.0365835329498891	-0.160281744873144	0.0248112905323296	-0.142989371558693	0.090591725939234	-0.230009198622508	-0.0675144322759186	-0.0839473203647511	0.169522918238286	0.218237613867973	0.382697103627174	-0.0528825505565817	0.0665745637704104
"NEBL"	-0.186710280718382	-0.115939904288902	0.321879661935005	0.0574225239183541	0.331082286265952	-0.0290015564081394	-0.259499884434505	-0.0347337595268867	0.120094252524462	-0.0052710827523821	-0.216518833896563	-0.0730224152710546	0.247590287610253	0.00588186750052738	0.220441354076122	-0.0700479469157496	0.158586235169724	0.236007351842392	-0.0215719738844311	0.417496367890971	-0.0947836343138909	-0.00614737778378059	0.106962292474859	0.0679215836947738	-0.254229213212376	0.263362861309631	-0.25531419177184	-0.102985995069946	-0.0400274068845435	-0.00742903851521115	-0.165163799837036	-0.0606759857658498	0.041088543813479	-0.128649165344544	0.198439747401697	-0.119733757062223	-0.0134830179604091	-0.0545606633013904	-0.170951724664448	0.214325738357991	-0.181949131111545	-0.289750634222782	-0.104019825956507	-0.109487871346141	-0.168108002171323	0.195135610934896	0.165562711514092	-0.0113135006583394	0.30103484038241	0.203322802731248	0.1906125404099	0.0246320288993342	0.0326785759338905	-0.108374561002178	0.39725150238499	-0.0166597363677383	0.120973946571351	-0.305582052714012	0.133423285156808	-0.0704873153090425	0.101364761128937	0.271313099329794	0.129176064099964	-0.0372445928393746	0.0398188695283049	0.072772880404394	-0.0825698320543508	-0.155465827892204	0.0308246706121089	-0.128617858383231	0.324619109178543	0.039695740060061	-0.171852955051372	-0.0758329749533966	-0.191779260561326	0.0823097360377188	-0.129385378355332	-0.0617597252267647	-0.154826483870822	-0.298148044859898	-0.054388511280779	0.0333011316945535	0.25778701264522	0.212385040945434	-0.171509674029099	-0.0137362247471633	-0.326588325258243	-0.0636397356605435	0.273804452259247	0.00847281952911826	-0.0472879213935602	-0.305495688035262	1	0.108878919353174	0.218962228570474	0.192542678383589	0.147963270754383	-0.232266087553536	0.185540390307602	-0.0793892884215452	0.0424651314729594	-0.0402465010749693	0.0275471419460808	0.224855639776204	0.0922048052927541	-0.0905870873845803	0.0141374673378328	-0.0136062020333748	0.164367007647421	-0.182369563937066	0.155926554248549	-0.146135039103163	0.372222443865586	0.190375971171238	0.127043252418922	-0.152668307536155	-0.287122622173243	-0.400778338610865	-0.0924855423497961	-0.126946155268137
"BPIFB2"	0.00934366899492979	-0.118094418553585	0.181286700629524	-0.148127042576172	-0.0107681285693448	-0.0394402472386699	0.104379139375797	-0.0592305351158271	-0.0399335229909832	0.137609393107047	0.0715478563818374	0.0381152774628619	0.0182614360252419	0.0470499961223575	0.0361189472143548	0.0843128307362757	-0.0818562164712923	0.178073728694697	0.0757782750290233	-0.0224444231759966	0.0563896324189748	-0.0342143671360372	-0.141653669438057	0.217382343341126	-0.341249180286969	0.145711278095323	-0.134876368692441	-0.118562643192084	-0.015511027464303	-0.0329693181510952	0.09737092147598	-0.0298482786110756	0.0774074519786517	-0.225274547912671	0.0675733027420141	-0.0332914373021016	-0.192843054187188	0.0214080617839618	-0.183868387734016	0.0759876716802892	-0.274879712222627	0.0715040296276611	-0.144339706684002	0.0301696988776818	-0.236225105943246	0.126879994074238	0.340921596792725	-0.012898027512798	0.0746588260417679	-0.119052524869849	0.00145357306771375	-0.109220987577863	0.109975645245393	0.0187540742046117	0.0646781205154788	-0.204851430373093	-0.127348611372154	0.0759876324131605	0.155133931191335	0.125241656314122	-0.0923862726142172	0.306125201438617	-0.096922498903579	0.0451607904662396	0.130721089842893	-0.116342481921799	0.184961354538146	-0.349388780270062	0.0557411229246214	-0.136287280774445	0.166832704970952	-0.249267046891081	-0.319830143849317	-0.31579092795835	0.00335591842777263	-0.178878747870889	-0.0345869056214474	0.225374101066217	-0.0735801048749599	-0.295530800575417	0.0680455887345012	-0.130234094601546	0.0227264050388237	0.0422752614078121	-0.183294840746579	0.0375490876135074	-0.0361893642784324	-0.0798454670479234	0.0794587677048719	0.00910182668235338	-0.173230928292031	-0.114547570939364	0.108878919353174	1	0.00362697058506419	0.0208324790084084	0.127028660256813	-0.0850927384367838	-0.0816126985512157	0.0384413222981768	0.178220514446249	-0.31866558799599	0.363736208052319	-0.0343075142827795	0.304085879638148	-0.253931675573366	-0.0925941774411702	-0.120185477955211	-0.127920922060931	-0.308193148890538	-0.0702753888286022	-0.196674651661411	-0.0699094128455509	0.309690945476236	0.165628064932364	-0.0926174925310189	-0.0986024473594359	-0.0155385179180247	-0.246854387021786	-0.0257078640793233
"XRCC5"	0.000256588351734055	0.0928736798369365	0.0563268876656212	0.321676523430431	0.454586413929622	-0.0737483284931432	-0.240990295326472	-0.1196567625521	-0.130183673635422	-0.0341649482427445	-0.237789394996462	0.0565816160154206	-0.0064517512418049	0.0894317302801375	0.0531097784947966	-0.2618841545748	0.287020582461065	0.0974231018525939	0.0674116481656134	0.236826341499135	-0.0876242796988658	-0.225339835237177	0.241694864706962	-0.0519449878038961	0.102451917893288	0.100744038028694	-0.268206862697608	-0.0808158262949066	0.0757234803099172	0.119112081867656	-0.172096462211169	-0.0910115724733213	0.0275002590629301	-0.0467681277942512	0.258382347281736	-0.232119387936652	0.391227791237826	0.0473014066199078	0.00591690857721572	0.254402035328295	0.0344433820638561	-0.20783041546456	0.0605671960405987	-0.0205061623017149	0.0908609565987931	0.217373454246055	0.218502717705115	-0.12902744020877	0.186359910572834	0.21011237931948	0.218388821466677	0.291775888270584	-0.120554188961677	-0.150140395269321	0.202027508580388	0.319292149123102	0.261091451138353	-0.293232092708407	-0.128379006786359	-0.169068017659477	0.0698306581003611	0.00367326723571584	0.375635914050983	-0.0996543610251384	-0.0640448263661032	-0.0792425479336129	-0.106712305421585	0.0378697646745086	-0.194335082742547	-0.23010487991296	0.205273190523704	0.299470412536635	0.00529800790517877	0.232296415242365	-0.274453469775574	0.279256499810404	-0.0269661656481813	-0.177875173917986	-0.0866628650198039	0.105214846357189	-0.107910167971332	0.00352285394244208	0.223068735239877	0.335174943656683	0.026596963471157	-0.148720528810908	-0.15827617685076	-0.0820667513605086	0.377041109900125	-0.20140304655239	0.219971633828383	-0.115963787368105	0.218962228570474	0.00362697058506419	1	0.0393357070109866	-0.0549141090217664	-0.0472518034099058	0.457256891845692	0.0174970954753962	0.0599261289823904	0.181365150853646	-0.0107123915574206	-0.04215968131694	-0.212401994534511	0.102521711772932	-0.137910884733262	-0.047202299624581	0.278335810491781	0.0849156317152107	0.288561357046907	0.257040837685857	0.315993075721225	0.225739684765835	0.00452480815494036	-0.0793937901284372	-0.304813312477207	-0.248153723328091	-0.149493735900447	-0.041967565120846
"CDC14A"	0.184014208189365	0.00641292946368084	0.235559722807464	0.257363373386083	0.0994535554081596	0.179955424178861	-0.286685308327432	-0.142406146565737	0.035759659431823	0.356864130813876	-0.3135097564266	-0.112341051075215	-0.0269542759976578	-0.0744626277643134	0.378388623947969	0.350354763796549	-0.0364476683980013	0.0600231218556481	-0.244617527157781	0.214602537202466	-0.145875358882219	0.244346377670937	0.0340177435116724	0.162175273656051	0.0324326357545453	0.402853328336653	-0.190883541078517	0.0369459376371816	-0.304691855216656	-0.0821706816916351	0.118490969763683	-0.175694910030148	0.148183650171666	0.185387646595212	-0.0959241532375892	0.146468440581329	-0.248086219989184	0.124755516803448	-0.0691095380718132	-0.0656885286760666	-0.190197303997214	0.0367873160461706	0.136286472877636	0.231238132695852	-0.0541821841514245	0.0974850095480128	-0.138808586135477	-0.209081253157971	0.239019507524647	0.152291834091882	0.0903368937289976	0.146240891236415	0.248907675727544	0.1092743735898	0.0465139693116205	0.0157606774619484	-0.0503655163619136	-0.27336028382841	-0.172393210992868	-0.101826156331187	0.117512510313877	0.293345653833403	-0.0313694724329363	-0.281341846990935	-0.059460719951779	0.077830082326799	0.121674422587937	0.0862003064233742	-0.0902697441291696	-0.0953799123298771	0.143294461746182	-0.139375237612717	-0.159624722966134	-0.197167223820061	-0.0194228815883626	0.313980436102844	-0.0760687026938743	0.166787334295456	0.224885135879471	-0.222650806768734	-0.204550075117898	0.0401920061660121	0.335532206978606	0.20472082417718	0.167908843212113	-0.107020080133252	0.0272433315890448	0.145054161444193	0.152726570066048	0.0838368575788168	-0.00572710956320125	0.0270393735118065	0.192542678383589	0.0208324790084084	0.0393357070109866	1	0.0715204504895747	-0.0864992761208798	-0.0344085873650838	-0.040430561089739	-0.0672679426987819	-0.0110414543316238	-0.0397028808818847	0.179687102326334	-0.146156134990569	0.198643251597924	-0.00607660089215857	0.223938891170486	0.0671341362066031	-0.0894956582503768	0.067241889781201	-0.0139920859353905	0.142359542566791	-0.0159431320066847	0.247825741940766	-0.0173766297144835	-0.0121650050751387	-0.0405723332175795	0.0520350728403615	-0.216111921237083
"RABL2B"	-0.228085692317627	-0.206437322550995	0.112660160735862	-0.102598643020585	-0.0234952396398948	-0.0749369842367316	-0.0122682973003135	0.040334649928184	0.170161599767233	0.0218182139163033	0.0229269760990173	-0.0996218742975422	0.312233083361763	-0.0633758360088444	0.0582033258314232	0.0723483327442713	-0.0887319783226073	0.0814140263154242	-0.160240732652041	0.0183221642340459	-0.0106310734859185	0.0965998459740315	0.0133117325036274	0.000404920434198741	-0.215950549803306	-0.0612247463523341	-0.0455913655471802	-0.00521055611856964	0.0178185659092975	-0.148977401550968	-0.0647299676971679	0.0752772951488901	-0.0653099140973462	-0.0682055349400821	0.00958674232723618	-0.106325951231204	-0.181977253874481	-0.257506833489242	-0.066590512940008	-0.0134341112551467	-0.0643776653324446	-0.103465655493547	-0.149789563730884	-0.162103459409848	-0.137687877468284	0.141848450534786	0.0103534759655355	0.042870210574496	0.0923023100311315	-0.0189587074967279	-0.0112385809325048	-0.119332478980706	-0.00030810172181827	0.00843323134624081	0.0810493930997446	-0.124944306835278	0.022094253537056	-0.0309134682371816	0.16799278623442	0.173590148384998	0.13288294097199	0.105558055457815	-1.85288542372285e-05	0.0947429021973483	0.233904837086004	0.153008732045632	-0.132226296786458	-0.0805614108379013	0.127869445745397	0.0439819463619603	-0.0737508169370792	-0.0378300805965787	-0.234080716417301	-0.0502760576223191	0.047270931593508	-0.0991989534256911	0.00550120571490686	-0.0527463173337642	-0.137047463333436	-0.178317931648373	0.0244179752786039	-0.0115629924116362	-0.020194103907307	-0.00711266813777303	-0.233427006774515	0.11721853585094	-0.152224585330963	-0.0993963716008645	-0.208038480486103	0.160088131387887	0.00792722644236615	-0.16028722676402	0.147963270754383	0.127028660256813	-0.0549141090217664	0.0715204504895747	1	-0.102283387349812	-0.174993996928654	-0.061013067016045	0.0545003190266671	-0.154775147311598	0.0396859773196264	0.0946249769045965	0.252221752324116	-0.113347102166957	-0.0295342014237006	-0.0731338433435545	0.0312475087183763	-0.0205734272776526	-0.0890740741172519	-0.160746785428844	-0.0504279212080852	0.0685691010602534	0.0340195397209287	-0.139808361462238	-0.124451238371321	-0.169892149547822	-0.113976447158529	-0.0685468781481588
"RDH8"	0.191082770939673	0.0442667048623857	-0.101598291290801	0.0965068285569058	-0.11654453283715	-0.11916171219079	0.210768966667781	-0.0786907459743893	-0.107519974157845	0.02813453039335	-0.0219220000633472	0.0878608229399246	-0.0594004858982633	-0.0224285056663226	0.00838571488415099	0.0681816143885836	-0.0384394718385547	-0.0856493091736809	-0.0338112327659479	-0.104574604097171	-0.0484730703486058	-0.0556945792555558	-0.00344058271531396	0.00128329795519675	0.196440139041651	-0.062221000265799	0.0296768558619669	0.0553424188984841	0.0174639183804093	0.101719587162478	0.0981077666989351	-0.0412062313990018	0.0713624445104451	0.0716326396883979	-0.185624515623491	0.0381645752199265	0.0729732339928046	0.139524737093669	-0.0096572506492434	0.0719764120233503	0.0803468312669806	0.168166574880618	0.10043441371691	0.0511666865270016	0.0576778415116986	-0.0910983500282179	-0.0886908343864092	0.02355872574011	-0.0941481815264875	-0.168477612589614	0.00805216207908931	0.0703997017366744	-0.0592626554288053	0.0780331411634921	-0.184549228148505	0.0568052709425726	-0.0418707209204504	0.167963529208879	-0.0843240483413965	-0.0795083043564393	0.00951648728401168	-0.0358039907205108	-0.0752969274949485	0.05566671890068	-0.00755353244300998	-0.134679835516961	-0.0250565192564299	0.0756967396971151	-0.0389452178726201	-0.0193115494359057	-0.0707184637823143	0.0071013597903319	0.195544869733136	-0.0274776592197899	0.0321591525807084	0.0276439476078765	0.130147525927874	0.110864461643876	-0.0325658833764741	0.229365979294566	-0.0161031430727798	0.14731409549155	-0.088861187160658	-0.0977347906243567	0.183844285284764	0.0238148560730997	0.30041711188327	-0.0130776938594279	-0.0283302757317862	-0.111601668551191	0.0540610633467085	0.0984525868208281	-0.232266087553536	-0.0850927384367838	-0.0472518034099058	-0.0864992761208798	-0.102283387349812	1	0.0267755572704106	0.125502460917414	0.0769765783645697	0.113954408649896	0.0367047084650389	-0.0141555181051697	-0.153973808715329	0.14840623981621	-0.00349212377563479	-0.0324450662398158	-0.0618141656884682	-0.0233259701817546	-0.0513495832995771	0.127537968105465	-0.0443497418208967	-0.169395155118452	-0.0865146262488025	0.0454571588895685	0.187538879379328	0.260540611750346	0.0447951346151463	0.0858627978529992
"HSP90AA1"	-0.115661430736223	0.099544140133282	0.00820454962702467	0.227907486163669	0.472581917465055	-0.116390866835751	-0.179283968034034	-0.026784013669337	-0.0505151560526927	-0.239029984821635	-0.133178339850238	0.120617588074085	0.0207966431933968	0.14137445593684	-0.0228118311028115	-0.358667607884105	0.396714017751415	0.0217261415035636	0.0777873930178365	0.144947420786256	-0.186105174377006	-0.156073079153787	0.143032371380892	-0.103769271584486	0.140555858463559	0.0516923863504416	-0.1684155496636	-0.0266044862558924	0.243710926227462	0.0914895446016718	-0.288467517137053	-0.0765456556089366	-0.0680126797861826	-0.087208995694247	0.288731607701303	-0.163977218501047	0.37000138797421	0.0249272954699083	-0.00712690456616549	0.326938663536516	0.130545479722767	-0.133786146723954	-0.0629088626727633	-0.0878843027704925	0.0575570313327279	0.0539964033372181	0.0734883386068623	0.100728563178982	-0.00552787699454158	0.223448385338134	0.32945754366287	0.256325724621017	-0.253108940348653	-0.187363013369487	0.333865168599334	0.274652015667969	0.303086537007085	-0.238210340821272	0.00858674946113011	-0.158358609096795	-0.0189076726473961	-0.119465315608014	0.323794932883574	-0.00168609490084008	-0.0427644667307565	-0.0355728077491306	-0.111326346072533	0.0544302713820977	-0.119324771934749	-0.157905442220736	0.191716031395354	0.390935865873923	0.269707359040218	0.355582874035311	-0.147476768085702	0.133703358743744	-0.00221748638351031	-0.137974578156235	-0.206058488738649	0.211906963406706	-0.0927168355377949	-0.0584280967638653	0.131221304527117	0.217310941978302	-0.0407776083118858	0.017422610072221	-0.184580264959559	-0.131955243761625	0.346653375429404	-0.129345162926174	0.185002199541883	-0.185075624973514	0.185540390307602	-0.0816126985512157	0.457256891845692	-0.0344085873650838	-0.174993996928654	0.0267755572704106	1	0.00238269593492128	-0.0672107210706385	0.241815586891161	-0.158814059583764	0.0259531079174785	-0.193158105874579	0.0502678819528313	-0.149463239362911	-0.0711680350885712	0.308837813394203	0.10047490547208	0.174270928059462	0.261757547854183	0.394917518128059	0.00977566792594837	-0.0194750085800817	-0.0278617673585116	-0.252628664586143	-0.217142146762717	0.0289812012833307	0.160383365680208
"CACNA1S"	0.0707920995267444	-0.0139813886929029	-0.0558004301050625	-0.0141228702745347	-0.0646555631233302	0.00146250706078004	0.132634173841384	0.0268353154146672	-0.039407748277982	-0.0173716482126444	-0.0413784963101138	0.0742740814850651	0.0117480663161807	0.0446479591280752	-0.0580580151453988	-0.0245533189501181	0.0470845083226435	-0.039129529543772	0.049188208472891	-0.024321517623681	0.000617911767210766	0.010759923829366	-0.0398032652876669	0.00163640982604988	-0.00924081615351618	-0.0576059007070692	-0.0356585493333117	0.0304237073317027	-0.0144260414007876	0.0297251085680007	0.0479655375851709	-0.0167812827980824	0.0318202027123646	-0.0380913795237774	-0.0273700904940261	-0.0245870428163865	0.0394947621494995	-0.0187392353486313	0.0113882503116862	0.08970322011022	-0.0366415309433577	0.0541527912060721	-0.00100340163982637	0.102400887690221	0.0847442838353125	0.0162928275874513	0.0327836568518511	-0.0205110182004778	-0.0654518947973948	-0.0587143683148024	0.0371495202973909	-0.0237788750673264	-0.0969224134415373	0.0342754614922661	0.0235385517238739	-0.0402320009845768	-0.0165068213105855	0.0530312877283657	-0.0387566093662001	-0.0593491879179779	-0.0395716599291596	-0.00728889856754963	0.0119237056651757	-0.00949754529186885	0.0333435477030175	0.0209720936836439	0.0472166532463392	-0.0684580639153703	0.00186539703513701	0.0124703100689908	-0.0799789996735545	0.0485295147622155	0.0855430812554289	0.0124010024734182	0.0858960423030545	0.049464003608028	0.0105007051379953	0.083534978473506	0.0209812986061537	-0.0237926655030659	0.0625172534227677	-0.0062649178790899	0.00375173888495867	0.031923413698894	0.07809641705138	-0.00638902698967733	0.0819178422920073	-0.0661956239688582	0.0316068112887967	-0.0412067565311392	0.0146443153429263	-0.00938327956421997	-0.0793892884215452	0.0384413222981768	0.0174970954753962	-0.040430561089739	-0.061013067016045	0.125502460917414	0.00238269593492128	1	-0.00764483041521128	0.0470807844588842	-0.00806096941979149	-0.0292576844799839	-0.0622322752367249	9.66767121188158e-05	0.0487192328909401	-0.0250636654961727	-0.0104481297690631	-0.0280266006355406	-0.0556666229150895	0.039434480758228	0.0695697729454492	-0.0379684813416957	0.047106979525021	0.0396363852247681	-0.0191180237979142	0.107477357109341	0.050812954071438	0.0744593399649481
"C1QTNF3"	0.318175093852964	-0.174809167260051	0.248138783728318	0.0462442855551255	0.00393429605233534	-0.168587880186616	0.105578273115852	-0.119412841944298	0.0225522129699029	0.137057643827982	-0.029801820389956	-0.0645073188621534	-0.108549516335313	0.111283995566479	0.255958294694673	0.114677720243131	-0.140808257334261	-0.110614671108296	-0.0135621573620867	-0.0062381153714063	0.189028073402301	0.0431361028009904	-0.14057313040607	0.16982306484929	-0.0640025325516566	0.100351867915584	-0.191930895203514	-0.0767928040498793	0.000556339165418776	0.305190729817218	0.0749442931469125	-0.196658630766902	0.378000905441137	-0.149084116240982	0.040641011777957	0.057440716075588	-0.137055242845198	0.099035202686461	-0.0408257579912794	0.0722288906165562	-0.246966642911139	0.0626770848227651	0.133770755616195	-0.0356351721045932	-0.151352027488466	0.155466606777767	0.194774214358049	-0.0507663770425792	0.0867784942198424	-0.153973237551163	-0.00589900023434768	-0.0637502361381543	-0.00865829187237903	0.130300028940187	-0.0789243052978208	-0.141017522505214	-0.0420643397079996	-0.00613186514093861	-0.0193359644874941	-0.0244683637517977	0.161381301023663	0.16571157275112	0.025556824522695	0.0681908672830768	-0.0893209772552352	-0.155660907632056	0.0544878929546065	-0.290433161002002	-0.0316149305022744	0.00728850681114555	0.0759548873322883	-0.139403274819141	-0.268634781535473	-0.268213602546613	-0.0659603059241058	-0.0855788708783349	-0.00307927947899901	0.114096662759016	-0.161656139114059	-0.20542403586063	-0.097329820102567	0.144321318948991	0.126344700085213	0.106365539173392	-0.0789740543535906	-0.0820746157713482	0.0365241705365148	-0.213730660301455	0.057138958470689	-0.150869772059435	-0.16217175530273	0.0209710014282588	0.0424651314729594	0.178220514446249	0.0599261289823904	-0.0672679426987819	0.0545003190266671	0.0769765783645697	-0.0672107210706385	-0.00764483041521128	1	-0.253291918702644	0.541478977520278	-0.00779021262570307	0.16135840084965	0.00508367364549583	-0.036430267466661	-0.257254582644463	-0.157733805575194	-0.31263325670589	-0.04835214235007	-0.176802334134076	0.0129040350551017	0.147291395080556	0.128092485821732	-0.157802971973761	0.00580320835216987	0.00049513353612279	-0.199813934570513	-0.0889654014839937
"ME2"	0.0218811144896503	0.302089069129407	-0.168282651763327	0.38641946996899	0.234403680790415	-0.00934542216344389	-0.165864480882721	-0.122683120340782	-0.255334976060054	-0.0263874381164524	-0.287107152342609	0.0989425945866647	-0.0390363365345783	0.023084954373856	0.0886737400360088	-0.187823502234565	0.210217436285709	-0.0385845899979564	-0.0327426491802845	0.125282731281635	-0.150357653830034	-0.0255467744947606	0.359398447435486	-0.233150926358958	0.456740075821018	0.00879064207175371	-0.102740716592986	0.126666437693307	-0.0456096259319441	0.317729242035691	-0.171978332105791	-0.105607189201432	-0.0922377446522067	0.193409778212755	0.0539409128814749	0.00563028175534442	0.318749233337118	0.0172078167220941	0.210707843798225	0.131457477365216	0.0782556527852676	-0.0784421431479013	0.249563331658062	0.0291022483411049	0.148240187516368	0.089602635028108	-0.213895950334759	-0.019374096182948	0.0591484617803066	0.184727162131346	0.254003097637655	0.399631065536873	-0.297491373873582	0.0589828569639641	0.205727260035233	0.281747807303583	0.255835991587219	-0.255127027724799	-0.325357015097519	-0.395741196955847	0.0932975535652069	-0.191561025343092	0.243430277232973	-0.129051656655034	-0.231199544479001	0.0305013724031303	-0.225175172436506	0.294538668453879	-0.107584618646255	-0.157479189019042	-0.0132515818179339	0.36051057880802	0.448259319484931	0.250110717767869	-0.0400442133907205	0.346796068004177	0.0257279263800189	-0.139332445350846	0.195005453239317	0.252279635322623	-0.0755030517772776	0.0333210531061591	0.106450089571147	0.155965344082849	0.256721696056373	-0.151356477102737	0.0115570655067701	0.120690312594761	0.225238090656596	-0.0990248275820002	0.264741841269947	0.101399913556426	-0.0402465010749693	-0.31866558799599	0.181365150853646	-0.0110414543316238	-0.154775147311598	0.113954408649896	0.241815586891161	0.0470807844588842	-0.253291918702644	1	-0.398918187569451	0.0837004001490472	-0.551149791028224	0.277903969259545	-0.0334036946592846	0.0467479535698491	0.218301654249154	0.221964254130661	0.222120396173635	0.318961219924534	0.258353604237516	-0.324148231638097	-0.172391833912668	0.0454494924234288	-0.191626126667707	0.0831754512190292	0.206537753909075	0.00836501790216134
"ITGB5"	0.302549696402253	-0.10787494405894	0.237016152378284	-0.00857272803002111	-0.213662494232757	-0.218616073363291	0.276647781934169	0.0574692920406033	-0.0265861706665345	0.159391448868351	0.150685511082651	0.0512690873367668	0.0241280501001949	0.0582567246925702	0.169146624038123	0.142347704616964	-0.187769784132115	-0.0901226569132566	0.0317714175974503	-0.0362107980093154	0.244940902976111	-0.0221726318442628	-0.255650356577878	0.242163490629214	-0.242531693951757	0.0679118667955554	0.0411678639019218	-0.115633331194194	-0.0490975907945606	0.189653818864617	0.179191480429487	0.0584405516362811	0.266369014883842	-0.214951506412521	-0.0662400331595455	-0.0739530669429371	-0.219984803735539	0.194525856377081	-0.186919362414153	0.074147673642497	-0.24314383335114	0.164697638141899	0.0448440259257031	0.0551388555671714	-0.151925220569883	0.0154742889828876	0.243786094143812	-0.0559526562559932	0.0669976312029663	-0.285304313491056	-0.102649688683772	-0.215748731251829	0.160860712111082	0.094043097534867	-0.155274346722268	-0.228600826534821	-0.235019651491	0.218059574044935	0.140870121413914	-0.0374675594111434	-0.142748623319544	0.265917120110011	-0.17719830929314	0.0851189103448753	0.253299906188599	-0.0767173056919037	0.158411927110658	-0.367461308516929	0.0500365741487429	-0.00689484182115016	0.0363123109369416	-0.288919117078175	-0.268787269395043	-0.236757736795457	-0.117103680686236	-0.153208204689967	0.00688049925649787	0.323518908703246	-0.226608791812334	-0.154652813014261	-0.00101930761905284	0.156256099249351	0.011349152906372	0.0475581034573388	-0.0547287474703774	0.096537851669665	0.195154864361209	-0.1884557208126	0.0435795558740814	-0.0557917138988035	-0.189930017521608	-0.0126263985617509	0.0275471419460808	0.363736208052319	-0.0107123915574206	-0.0397028808818847	0.0396859773196264	0.0367047084650389	-0.158814059583764	-0.00806096941979149	0.541478977520278	-0.398918187569451	1	-0.0173149469555901	0.304895689788568	-0.0481253612235669	-0.037700054139255	-0.233916028217138	-0.216285692828895	-0.20610554186544	-0.148069900383562	-0.186781577661096	-0.115610660512063	0.27946432841502	0.0963451272502903	-0.128536867293104	0.157751515313207	0.0708801636334105	-0.310073812725872	0.0157794915306911
